date,transaction
2005-06-11,Washington Nationals Designated INF Rick Short for assignment.
2005-06-12,Arizona Diamondbacks Transferred RHP Brandon Lyon from the 15-day to the 60-day disabled list and activated RHP Greg Aquino from the 60-day disabled list; optioned RHP Edgar Gonzalez to Triple-A Tucson.
2005-06-12,Atlanta Braves Recalled RHP Blaine Boyer from Double-A Mississippi and optioned RHP Roman Colon to Double-A Mississippi; optioned C Brayan Pena to Triple-A Richmond and recalled RHP Jorge Vasquez from Double-A Mississippi.
2005-06-12,Boston Red Sox Activated C Doug Mirabelli from the 15-day disabled list and optioned C Kelly Shoppach to Triple-A Pawtucket.
2005-06-12,Cincinnati Reds Placed C Jason LaRue on the bereavement list; and recalled C Dane Sardinha from Triple-A Louisville; Optioned OF Austin Kearns to Triple-A Louisville and purchased the contract of OF Kenny Kelly from Triple-A Louisville.
2005-06-12,Colorado Rockies Recalled 1B Ryan Shealy from Triple-A Colorado Springs and optioned INF Tim Olson to Colorado Springs.
2005-06-12,San Francisco Giants Recalled RHP Jesse Foppert from Class A San Jose and released RHP Jim Brower.
2005-06-12,St. Louis Cardinals Activated RHP Cal Eldred from disabled list and designated LHP Gabe White for assignment.
2005-06-12,"Tampa Bay Devil Rays Placed RHP Jesus Colome on the 15-day disabled list, retroactive to June 10, with right shoulder inflammation and recalled RHP Franklin Nunez from Triple-A Durham."
2005-06-12,Texas Rangers Placed RHP Joaquin Benoit on the 15-day disabled list with right elbow tendinitis and purchased the contracts of RHP John Wasdin and RHP Ricardo Rodriguez from Triple-A Oklahoma; Designated OF Andres Torres for assignment.
2005-06-13,Baltimore Orioles Recalled OF Larry Bigbie from Triple-A Ottawa and reinstated him from the disabled list and purchased the contract of RHP Chris Ray from Double-A Bowie; Optioned LHP John Parrish to Bowie and OF Ramon Nivar to Ottawa; Designated OF Napoleon Calzado for assignment.
2005-06-13,Los Angeles Angels Optioned INF Casey Kotchman to Triple-A Salt Lake; recalled RHP Ervin Santana from Triple-A Salt Lake.
2005-06-13,Milwaukee Brewers Purchased the contract of INF Prince Fielder from Triple-A Nashville and outrighted C Julio Mosquera to Nashville.
2005-06-13,Philadelphia Phillies Placed LHP Randy Wolf on the 15-day disabled list; recalled RHP Amaury Telemaco from Triple-A Scranton.
2005-06-13,Signed SS Jimmy Rollins to a five-year contract extension through 2010.
2005-06-13,San Francisco Giants Placed 3B Edgardo Alfonzo on the 15-day disabled list with a left quad strain and OF Marquis Grissom on the 15-day disabled list with a left hamstring strain; recalled OF Todd Linden from Triple-A Fresno and purchased the contract of OF Adam Shabala from Fresno.
2005-06-13,Tampa Bay Devil Rays Recalled C Kevin Cash and OF Jonny Gomes from Triple-A Durham and selected Tim Corcoran from Durham; Designated OF Alex Sanchez for assignment; Released C Charles Johnson; Placed LHP Trever Miller on the 15-day disabled list.
2005-06-14,"Detroit Tigers Placed SS Carlos Guillen on the 15-day disabled list, retroactive to June 8, with a pulled hamstring and transferred RHP Gary Knotts from the 15-day to the 60-day disabled list; Purchased the contracts of INF Jason Smith and OF Alexis Gomez from Triple-A Toledo; optioned OF Marcus Thames to Triple-A Toledo."
2005-06-14,"New York Yankees Placed INF Rey Sanchez on the 15-day disabled list, retroactive to June 10, with bulging cervical discs and recalled INF Andy Phillips from Triple-A Columbus."
2005-06-14,Oakland Athletics Recalled INF Keith Ginter from Triple-A Sacramento and optioned OF Matt Watson to Sacramento.
2005-06-15,Atlanta Braves Agreed to terms with RHP Jim Brower on a contract for the remainder of the 2005 season.
2005-06-15,Chicago Cubs Optioned LHP John Koronka to Triple-A Iowa and selected LHP Rich Hill from Iowa; Released RHP David Crouthers.
2005-06-15,Cincinnati Reds Reinstated C Jason LaRue from the bereavement list and optioned C Dane Sardinha to Louisville .
2005-06-15,Cleveland Indians Activated RHP Kevin Millwood from the 15-day disabled list and optioned RHP Jason Davis to Triple-A Buffalo.
2005-06-15,Florida Marlins LHP Matt Perisho was outrighted to Triple-A Albuquerque.
2005-06-15,Los Angeles Dodgers Placed RHP Eric Gagne on the 15-day disabled list with a right elbow sprain and activated RHP Elmer Dessens from the 15-day disabled list.
2005-06-15,New York Mets Placed 2B Miguel Cairo on 15-day disabled list with a left hamstring strain and purchased the contract of 1B Brian Daubach from Triple-A Norfolk.
2005-06-15,New York Yankees Recalled OF Bubba Crosby from Triple-A Columbus and optioned INF Andy Phillips to Columbus.
2005-06-15,Toronto Blue Jays Optioned RHP Chad Gaudin to Triple-A Syracuse and recalled OF Gabe Gross from Triple-A Syracuse.
2005-06-16,Atlanta Braves Placed Tim Hudson on the 15-day disabled list with a strained left oblique.
2005-06-16,Minnesota Twins Luis Rivas: Activated Luis Rivas as second baseman
2005-06-16,New York Mets Signed C Benito Santiago to a Minor League contract.
2005-06-16,Philadelphia Phillies Acquired nonroster RHP Kevin Hodge from the Houston Astros to complete the April 21 trade.
2005-06-17,Cincinnati Reds Transferred RHP Paul Wilson to the 60-day disabled list; Activated IF Ray Olmedo from the 60-day disabled list and was optioned to Louisville.
2005-06-17,"Colorado Rockies Returned LHP Matt Merricks, a Rule 5 draft pick, to the Los Angeles Dodgers."
2005-06-17,"Placed RHP Blaine Neal on the 15-day disabled list with right elbow inflammation, retroactive to June 16; Recalled INF Tim Olson from Triple-A Colorado Springs"
2005-06-17,Florida Marlins Nate Bump: Recalled RHP Nate Bump from Triple-A Albuquerque.
2005-06-17,Placed RHP Josh Beckett on the 15-day disabled list with a blister to his right middle finger.
2005-06-17,Los Angeles Angels INF Maicer Izturis activated from 15-day disabled list; INF Robb Quinlan optioned to Triple-A Salt Lake.
2005-06-17,"Minnesota Twins Sent RHP Daylan Childress outright to Double-A New Britain and placed 2B Brent Abernathy on the 15-day disabled list, retroactive to June 15, with a stiff right shoulder."
2005-06-17,Oakland Athletics Recalled RHP Jairo Garcia from Triple-A Sacremento and selected LHP Ron Flores from Sacramento; optioned RHP Juan Cruz to Sacramento and designated RHP Tim Harikkala for assignment.
2005-06-17,San Francisco Giants Placed RHP LaTroy Hawkins on the 15-day disabled list with right ulnar neuritis.
2005-06-17,Purchased the contract of RHP Brandon Puffer from Triple-A Fresno.
2005-06-17,Seattle Mariners Recalled INF Jose Lopez from Triple-A Tacoma; Optioned INF Greg Dobbs to Triple-A Tacoma.
2005-06-17,Tampa Bay Devil Rays Sent DH Josh Phelps outright to Triple-A Durham.
2005-06-17,Texas Rangers Designated RHP Pedro Astacio for assignment and purchased the contract of RHP Jason Standridge from Triple-A Oklahoma.
2005-06-18,Arizona Diamondbacks Recalled RHP Mike Koplove and purchased the contract of RHP Brandon Medders from Triple-A Tucson; designated RHP Matt Herges for assignment.
2005-06-18,Placed RHP Russ Ortiz on the 15-day disabled list with a strained rib cage.
2005-06-18,Houston Astros Placed C Humberto Quintero on the 15-day disabled list after he underwent a laparoscopic appendectomy. Purchased the contract of C Raul Chavez from Triple-A Round Rock.
2005-06-18,"New York Yankees Placed RHP Kevin Brown on the 15-day disabled list, retroactive to June 16, with back spasms and recalled LHP Sean Henn from Triple-A Columbus."
2005-06-18,St. Louis Cardinals Activated 3B Scott Rolen from the 15-day disabled list and optioned OF Skip Schumaker to Triple-A Memphis.
2005-06-18,Washington Nationals Placed right-hander T.J. Tucker on the 15-day disabled list with an inflamed right elbow. Recalled right-hander Travis Hughes from Triple-A New Orleans.
2005-06-19,Baltimore Orioles Activated CF Luis Matos from the disabled list; Optioned CF David Newhan to Triple-A Ottawa.
2005-06-19,"Chicago White Sox Placed RHP Orlando Hernandez on 15-day disabled list, retroactive to June 15, with strained trapezius muscle."
2005-06-19,Recalled RHP Brandon McCarthy from Triple-A Charlotte.
2005-06-19,Colorado Rockies Purchased the contract of RHP Dan Miceli from Triple-A Colorado Springs. Designated INF Tim Olson for assignment.
2005-06-20,Cincinnati Reds Placed IF Luis Lopez on the 15-day disabled list and recalled IF William Bergolla from Triple-A Louisville.
2005-06-20,Kansas City Royals Named Billy Doran first base coach and infield coach.
2005-06-20,"Placed 1B/DH Mike Sweeney, RHP Ambiorix Burgos and LHP Jeremy Affeldt on the 15-day disabled list; Recalled LHP Jimmy Gobble from Triple-A Omaha and 1B Justin Huber from Double-A Wichita."
2005-06-20,New York Mets Released RHP Mike DeJean.
2005-06-21,Chicago Cubs Recalled RHP Jerome Williams from Triple-A Iowa and outrighted LHP Cliff Bartosh to Iowa.
2005-06-21,Cincinnati Reds Named Jerry Narron interim manager.
2005-06-21,Kansas City Royals Transferred 1B/DH Ken Harvey (back) from the 15-day to the 60-day disabled list and purchased the contract of RHP Jonah Bayliss from Double-A Wichita.
2005-06-21,New York Mets Placed 2B Kazuo Matsui on the 15-day disabled list with a left knee bruise; Activated LHP Dae-Sung Koo from the 15-day disabled list; Purchased the contract of OF Gerald Williams from Triple-A Norfolk.
2005-06-21,New York Yankees Optioned OF Bubba Crosby to Triple-A Columbus and recalled RHP Scott Proctor from Columbus.
2005-06-21,Oakland Athletics Activated RHP Rich Harden from the 15-day disabled list and optioned RHP Jairo Garcia to Triple-A Sacramento.
2005-06-21,Texas Rangers Released RHP Pedro Astacio. He had been designated for assignment on June 17.
2005-06-22,"Baltimore Orioles Placed OF B.J. Surhoff on the 15-day disabled list, retroactive to June 20, with an injured left ribcage muscle; Recalled CF David Newhan from Triple-A Ottawa."
2005-06-22,Detroit Tigers Sent RHP Matt Ginter outright to Triple-A Toledo and purchased the contract of RHP Sean Douglass from Triple-A Toledo.
2005-06-22,Florida Marlins Recalled RHP Randy Messenger from Triple-A Albuquerque and optioned LHP Chad Bentz to Triple-A Albuquerque.
2005-06-22,"Los Angeles Angels Placed OF Steve Finley on the 15-day disabled list, retroactive to June 21, due to a strained right shoulder and activated OF Curtis Pride from the 15-day disabled list."
2005-06-22,San Diego Padres Agreed to terms with manager Bruce Bochy on a two-year contract extension.
2005-06-22,Placed RHP Adam Eaton with a strained middle finger on the right hand and C Ramon Hernandez with a sprained left wrist on the 15-day disabled list; Activated RHP Tim Redding from the 15-day disabled list; Recalled OF Paul McAnulty from Double-A Mobile.
2005-06-23,Arizona Diamondbacks Assigned RHP Matt Herges to Triple-A Tucson after he cleared waivers.
2005-06-23,Cincinnati Reds Named John Moses bench coach.
2005-06-23,Florida Marlins Transferred RHP Antonio Alfonseca to the 60-day disabled list and selected the contract of LHP Scott Olsen from Double-A Carolina; Optioned RHP Travis Smith and INF Joe Dillon to Triple-A Albuquerque and recalled C/OF Josh Willingham from Triple-A Albuquerque.
2005-06-23,Pittsburgh Pirates Placed LHP Mike Gonzalez on the 15-day disabled list with a sprained medial collateral ligament of the left knee and recalled LHP Mike Johnston from Triple-A Indianapolis.
2005-06-23,San Francisco Giants Claimed OF Alex Sanchez off waivers from Tampa Bay Devil Rays.
2005-06-23,Tampa Bay Devil Rays Selected 1B Eric Munson from Triple-A Durham and designated CF Reggie Taylor for assignment.
2005-06-24,Cincinnati Reds Placed OF Kenny Kelly on the 15-day disabled list and recalled 3B Edwin Encarnacion from Louisville.
2005-06-24,Colorado Rockies Sent RHP Tim Olson outright to Triple-A Colorado Springs. He had been designated for assignment on June 19.
2005-06-24,Florida Marlins Selected the contract of LHP Scott Olsen from Double-A Carolina.
2005-06-24,Los Angeles Dodgers Optioned LHP Derek Thompson to Triple-A Las Vegas. Recalled outfielder Cody Ross from Triple-A Las Vegas.
2005-06-24,Milwaukee Brewers Placed IF Jeff Cirillo on the 15-day disabled list with a fractured left hand. Purchased IF Trent Durrington's contract from Triple-A Nashville and released LHP Sam Narron.
2005-06-24,New York Mets Sent RHP Manny Aybar outright to Triple-A Norfolk. He had been designated for assignment on June 11.
2005-06-24,Oakland Athletics Sent RHP Tim Harikkala outright to Triple-A Sacramento. He had been designated for assignment on June 17. Harikkala refused the assignment and is now a free agent.
2005-06-24,St. Louis Cardinals Optioned third baseman Scott Seabol to Triple-A Memphis.
2005-06-24,Activated OF Roger Cedeno from the 15-day disabled list and designated him for assignment.
2005-06-24,Placed LHP Randy Flores on 15-day disabled list and recalled LHP Carmen Cali from Triple-A Memphis.
2005-06-24,Tampa Bay Devil Rays Recalled RHP Dewon Brazelton from Double-A Montgomery and outrighted RHP Lee Gardner to Triple-A Durham.
2005-06-24,Texas Rangers Activated LHP Ron Mahay from the 15-day disabled list and designated RHP Jason Standridge for assignment.
2005-06-25,Arizona Diamondbacks Placed OF Luis Gonzalez on the bereavement list. Recalled IF Matt Kata from Triple-A Tucscon.
2005-06-25,Atlanta Braves Recalled RHP Roman Colon from Triple-A Richmond and optioned 3B Andy Marte to Richmond.
2005-06-25,Chicago Cubs Recalled RHP Roberto Novoa from Triple-A Iowa and optioned RHP Todd Wellemeyer to Iowa.
2005-06-25,"Cincinnati Reds Placed IF Ryan Freel on the 15-day disabled list, retroactive to June 19, with an inflamed toe on his left foot and purchased the contract of OF Jason Romano from Triple-A Louisville; transferred IF Luis Lopez from the 15-day to the 60-day disabled list."
2005-06-25,Pittsburgh Pirates Optioned LHP Mike Johnston to Triple-A Indianapolis and recalled RHP Ian Snell.
2005-06-25,St. Louis Cardinals Recalled outfielder Hector Luna from Triple-A Memphis.
2005-06-26,Chicago Cubs Activated RHP Mark Prior from the 15-day disabled list; optioned LHP Rich Hill to Triple-A Iowa.
2005-06-26,"Cincinnati Reds Placed LHP Randy Keisler on the 15-day disabled list, retroactive to June 20, with inflammation in his left elbow and recalled LHP Brian Shackelford from Triple-A Louisville; optioned INF William Bergolla to Louisville."
2005-06-26,Detroit Tigers Reinstated SS Carlos Guillen from the 15-day disabled list; optioned the contract of SS Tony Giarratano to Double-A Erie.
2005-06-26,New York Mets Placed 1B Doug Mientkiewicz on the 15-day disabled list with a strained right hamstring. Purchased the contract of 1B Jose Offerman from Triple-A Norfolk.
2005-06-26,New York Yankees Purchased the contract of OF Kevin Reese from Triple-A Columbus. Transferred RHP Jaret Wright from the 15-day disabled list to the 60-day disabled list. Optioned LHP Sean Henn to Triple-A Columbus.
2005-06-26,"San Diego Padres Placed 1B Phil Nevin on the 15-day disabled list, retroactive to June 21, due to a strained left oblique; recalled OF Ben Johnson from Triple-A Portland."
2005-06-26,Tampa Bay Devil Rays Recalled RHP Seth McClung from Triple-A Durham and optioned RHP Franklin Nunez to Durham.
2005-06-27,Texas Rangers Recalled C Gerald Laird from Triple-A Oklahoma; optioned IF Marshall McDougall to Oklahoma.
2005-06-28,Arizona Diamondbacks Activated OF Luis Terrero from 15-day disabled list and optioned OF Scott Hairston to Triple-A Tucson.
2005-06-28,Chicago Cubs Recalled INF Ronny Cedeno from Triple-A Iowa and outrighted INF Enrique Wilson to Iowa.
2005-06-28,Cincinnati Reds Recalled INF Ray Olmedo from Triple-A Louisville.
2005-06-28,Colorado Rockies Optioned 1B Ryan Shealy to Triple-A. Reinstated and activated IF Aaron Miles from Colorado Springs.
2005-06-28,Florida Marlins Recalled RHP Chris Resop from Double-A Carolina; optioned RHP Randy Messenger to Triple-A Albuquerque.
2005-06-28,Los Angeles Angels Designated OF Curtis Pride for assignment and recalled INF Robb Quinlan from Triple-A Salt Lake.
2005-06-28,Pittsburgh Pirates Placed LHP Oliver Perez on the 15-day disabled list with a broken left big toe and recalled OF Nate McLouth from Triple-A Indianapolis.
2005-06-28,San Francisco Giants Sent RHP Brandon Puffer outright to Triple-A Fresno and recalled RHP Jeremy Accardo from Triple-A Fresno.
2005-06-28,Seattle Mariners Recalled C Miguel Olivo from Triple-A Tacoma. C Rene Rivera optioned to Double-A San Antonio.
2005-06-28,Tampa Bay Devil Rays Activated LHP Trever Miller from the 15-day disabled list and optioned RHP Tim Corcoran to Triple-A Durham.
2005-06-28,Texas Rangers Activated RHP Joaquin Benoit from the 15-day disabled list; optioned C Gerald Laird to Triple-A Oklahoma.
2005-06-29,Arizona Diamondbacks Activated OF Luis Gonzalez from the bereavement list and optioned INF Matt Kata to Triple-A Tucson.
2005-06-29,Chicago Cubs Recalled RHP Kerry Wood from his rehab assignment and was activated from the disabled list; Designated RHP Joe Borowski for assignment.
2005-06-29,Minnesota Twins Placed INF Glenn Williams on the 15-day disabled list with a dislocated right shoulder.
2005-06-29,New York Yankees Recalled RHP Jason Anderson from Triple-A Columbus and optioned OF Kevin Reese to Triple-A Columbus.
2005-06-30,Chicago White Sox Claimed LHP Ryan Wing off waivers from the Texas Rangers and optioned him to Class-A Winston-Salem.
2005-06-30,"Placed LHP Damaso Marte on 15-day disabled list, retroactive to June 27, with an inflamed left trapezius and recalled LHP Kevin Walker from Triple-A Charlotte."
2005-06-30,Florida Marlins Activated RHP Josh Beckett from the 15-day disabled list and optioned RHP John Riedling to Triple-A Albuquerque.
2005-06-30,New York Yankees Designated RHP Paul Quantrill and LHP Mike Stanton for assignment; recalled Bubba Crosby and purchased contract of LHP Wayne Franklin from Triple-A Columbus.
2005-06-30,Pittsburgh Pirates Optioned OF Nate McLouth to Triple-A Indianapolis and purchased the contract of LHP Zach Duke from Indianapolis; unconditionally released RHP Bobby Bradley.
2005-06-30,San Diego Padres Signed RHP Pedro Astacio to a Minor League contract; Sent INF Corey Smith outright to Double-A Mobile.
2005-06-30,San Francisco Giants Placed RHP LaTroy Hawkins on rehabilitation assignment at Triple-A Fresno.
2005-06-30,Texas Rangers Activated LHP Erasmo Ramirez from the 15-day disabled list and optioned him to Triple-A Oklahoma.
2005-06-30,"Washington Nationals Optioned RHP Travis Hughes to Triple-A New Orleans and placed OF Ryan Church on the 15-day disabled list, retroactive to June 23, with a ligament sprain in his right rib cage."
2005-07-01,Baltimore Orioles Designated RHP Rick Bauer for assignment and purchased the contract of LHP Tim Byrdak from Triple-A Ottawa; optioned RHP Hayden Penn to Double-A Bowie.
2005-07-01,Cincinnati Reds Signed RHP Jason Standridge to a minor league contract and assigned him to Triple-A Louisville.
2005-07-01,Detroit Tigers Reinstated OF Magglio Ordonez from the 15-day disabled list and designated OF Alexis Gomez for assignment.
2005-07-01,Kansas City Royals Activated 1B/DH Mike Sweeney from the 15-day disabled list and optioned 1B Justin Huber to Double-A Wichita.
2005-07-01,Los Angeles Angels Placed IF Robb Quinlan on the 15-day disabled list with a mild bulging disk in his neck and inflammation of left shoulder and recalled RHP Kevin Gregg from Triple-A Salt Lake.
2005-07-01,Minnesota Twins Activated 2B Brent Abernathy from the 15-day disabled list.
2005-07-01,New York Mets Optioned OF Victor Diaz to Triple-A Norfolk and activated 2B Miguel Cairo from the 15-day disabled list.
2005-07-01,New York Yankees Purchased the contract of LHP Wayne Franklin from Triple-A Columbus and recalled OF Bubba Crosby from Triple-A Columbus.
2005-07-01,Oakland Athletics Released nonroster RHP Jimmy Serrano from Triple-A Sacramento.
2005-07-01,Philadelphia Phillies Placed 1B Jim Thome on the 15-day disabled list with right elbow tendinitis and recalled 1B Ryan Howard from Triple-A Scranton/Wilkes-Barre.
2005-07-01,Pittsburgh Pirates Optioned OF Nate McLouth to Triple-A Indianapolis; Purchased the contract of LHP Zach Duke from Triple-A Indianapolis and released RHP Bobby Bradley.
2005-07-01,"San Francisco Giants Placed RHP Jesse Foppert on the 15-day disabled list, retroactive to June 25, with a neck strain. Recalled RHP Kevin Correia from Triple-A Fresno."
2005-07-01,Seattle Mariners Activated IF Scott Spiezio from the 15-day disabled list and optioned 2B Jose Lopez to Triple-A Tacoma; Activated C Wiki Gonzalez from the 15-day disabled list and optioned him to Tacoma.
2005-07-01,Washington Nationals Activated LHP Joey Eischen from the 60-day disabled list and purchased the contract of INF Rick Short from Triple-A New Orleans.
2005-07-01,Transferred RHP T.J. Tucker from the 15-day to the 60-day disabled list.
2005-07-02,Arizona Diamondbacks Recalled LHP Michael Gosling from Triple-A Tucson and optioned RHP Brandon Medders to Triple-A Tucson.
2005-07-02,Baltimore Orioles Signed RHP John Stephens to a minor league contract and assigned him to Triple-A Ottawa.
2005-07-02,Boston Red Sox Placed RHP Matt Mantei on the 15-day disabled list with a left ankle ligament sprain and recalled LHP Abe Alvarez from Triple-A Pawtucket.
2005-07-02,Cincinnati Reds Signed RHP Jimmy Serrano to a minor league contract and assigned him to Triple-A Louisville.
2005-07-02,Houston Astros Designated LHP John Franco for assignment and Recalled RHP Ezequiel Astacio from Triple-A Round Rock.
2005-07-02,Los Angeles Angels Placed SS Orlando Cabrera on the 15-day disabled list with a sore right elbow and purchased the contract of OF Curtis Pride from Triple-A Salt Lake.
2005-07-02,Minnesota Twins Optioned IF Brent Abernathy to Triple-A Rochester and recalled RHP pitcher Scott Baker from Triple-A Rochester.
2005-07-02,Placed 3B Michael Cuddyer on 15-day disabled list with bruised left hand and recalled 2B Nick Punto from his rehab assignment at Triple-A Rochester.
2005-07-02,"New York Yankees Acquired LHP Darrell May, RHP Tim Redding and cash considerations for RHP Paul Quantrill."
2005-07-02,"San Diego Padres Acquired RHP Paul Quantrill from the New York Yankees in exchange for LHP Darrell May, RHP Tim Redding and cash considerations; Recalled IF/OF Eric Young from a rehabilitation assignment and reinstated him from the 60-day disabled list and recalled RHP Brian Falkenborg from Triple-A Portland."
2005-07-02,Tampa Bay Devil Rays Placed 1B/DH Eric Munson on the 15-day disabled list with bruised ribcage and recalled OF Chris Singleton from Triple-A Durham.
2005-07-03,Baltimore Orioles Activated 3B Melvin Mora from the 15-day disabled list; placed C Geronimo Gil on the 15-day disabled list with a sprained left thumb and recalled C Eli Whiteside from Triple-A Ottawa.
2005-07-03,Boston Red Sox Optioned INF Ramon Vazquez and LHP Abe Alvarez to Triple-A Pawtucket and recalled LHP Lenny DiNardo and RHP Jeremi Gonzalez from Triple-A Pawtucket.
2005-07-03,Cincinnati Reds Outrighted RHP Ricky Stone to Triple-A Louisville.
2005-07-03,"Cleveland Indians Placed RHP Rafael Betancourt on the 15-day disabled list, retroactive to June 30, with right shoulder inflammation and recalled RHP Kazuhito Tadano from Triple-A Buffalo."
2005-07-03,Houston Astros Recalled LHP Mike Gallo from Triple-A Round Rock and optioned RHP Ezequiel Astacio to Round Rock.
2005-07-03,Philadelphia Phillies Activated RHP Tim Worrell from the 15-day disabled list and designated RHP Amaury Telemaco for assignment.
2005-07-03,San Diego Padres Optioned IF/OF Paul McAnulty to Double-A Mobile.
2005-07-03,San Francisco Giants Optioned OF Todd Linden to Triple-A Fresno.
2005-07-03,Seattle Mariners Placed INF Dave Hansen on the 15-day disabled list with left elbow tendinitis; Recalled OF Chris Snelling and 2B Jose Lopez from Triple-A Tacoma; Designated 2B Bret Boone for assignment.
2005-07-03,Tampa Bay Devil Rays Placed 3B Alex Gonzalez and RHP Doug Waechter on the 15-day disabled list; recalled OF Joey Gathright and purchased the contract of LHP Joe Beimel from Triple-A Durham; released OF Chris Singleton.
2005-07-03,"Washington Nationals Placed INF Nick Johnson on 15-day disabled list, retroactive to June 27, with deep bone bruise in right heel."
2005-07-04,Chicago White Sox Optioned RHP Brandon McCarthy to Triple-A Charlotte.
2005-07-04,Cincinnati Reds Optioned RHP Elizardo Ramirez to Triple-A Louisville.
2005-07-04,Recalled RHP Elizardo Ramirez from Triple-A Louisville.
2005-07-04,Cleveland Indians Recalled RHP Jason Davis from Triple-A Buffalo and optioned RHP Kazuhito Tadano to Buffalo.
2005-07-04,Detroit Tigers Recalled RHP Justin Verlander from Double-A Erie and designated INF Jason Smith for assignment.
2005-07-04,Los Angeles Dodgers Placed OF J.D. Drew on the 15-day disabled list with a broken left wrist; Transferred C Paul Bako from the 15-day to the 60-day disabled list and purchased the contract of OF Chin-Feng Chen from Triple-A Las Vegas.
2005-07-04,Milwaukee Brewers Activated 3B Russell Branyan from the 15-day disabled list and optioned 1B Prince Fielder to Triple-A Nashville.
2005-07-04,San Francisco Giants Recalled RHP LaTroy Hawkins from rehabilitation assignment at Triple-A Fresno and activated him from the 15-day disabled list.
2005-07-04,Tampa Bay Devil Rays Purchased the contract of INF Fernando Cortez from Triple-A Durham.
2005-07-04,Washington Nationals Purchased the contract of OF Matt Cepicky from Triple-A New Orleans.
2005-07-05,Arizona Diamondbacks Designated LHP Javier Lopez for assignment and purchased the contract of LHP Armando Almanza from Triple-A Tucson; Signed RHP Vladimir Nunez to a Minor League contract and assigned him to Triple-A Tucson.
2005-07-05,Chicago White Sox Recalled RHP Bobby Jenks from Double-A Birmingham.
2005-07-05,Cincinnati Reds Purchased the contract of RHP Jason Standridge from Triple-A Louisville.
2005-07-05,Cleveland Indians Recalled RHP Fernando Cabrera from Triple-A Buffalo and optioned RHP Jason Davis to Triple-A Buffalo.
2005-07-05,Detroit Tigers Optioned RHP Justin Verlander to Double-A Erie and purchased the contract of IF/OF Kevin Hooper from Triple-A Toledo; Outrighted the contract of OF Alexis Gomez to Triple-A Toledo.
2005-07-05,Houston Astros Purchased the contract of INF Kevin Hooper from Triple-A Toledo.
2005-07-05,"Los Angeles Dodgers Placed SS Cesar Izturis on the 15-day disabled list, retroactive to July 1, with a strained hamstring."
2005-07-05,Washington Nationals Activated 2B Jose Vidro from the 15-day disabled list and optioned INF Rick Short to Triple-A New Orleans.
2005-07-06,Atlanta Braves Placed OF Brian Jordan on the 15-day disabled list with inflammation in his left knee and purchased the contract of OF Jeff Francoeur from Double-A Mississippi.
2005-07-06,Boston Red Sox Placed RHP Keith Foulke on the 15-day disabled list with a left knee arthroscopy and purchased the contract of RHP Scott Cassidy from Triple-A Pawtucket.
2005-07-06,Cincinnati Reds Reinstated IF Anderson Machado from the 15-day disabled list; Optioned 3B Edwin Encarnacion to Louisville.
2005-07-06,Colorado Rockies Activated RHP Shawn Chacon from the 15-day disabled list and outrighted RHP Matt Anderson to Triple-A Colorado Springs.
2005-07-06,"Florida Marlins Placed C Josh Willingham on the 15-day disabled list, retroactive to June 30, with a stress fracture to his left elbow and recalled OF Chris Aguila from Triple-A Albuquerque."
2005-07-06,"Houston Astros Agreed to terms with 2005 first-round pick Brian Bogusevic, who will be assigned to Short Season Class A Tri-City and released LHP John Franco. He had been designated for assignment on July 2."
2005-07-06,San Francisco Giants Optioned RHP Kevin Correia to Class A San Jose and recalled INF Brian Dallimore from Triple-A Fresno.
2005-07-06,Texas Rangers Optioned LHP C.J. Wilson to Double-A Frisco and recalled INF Marshall McDougall from Triple-A Oklahoma.
2005-07-07,"Arizona Diamondbacks Placed LHP Shawn Estes on the 15-day disabled list, retroactive to July 6, with a stress reaction of his left ankle and recalled RHP Brandon Medders from Triple-A Tucson."
2005-07-07,Baltimore Orioles Activated OF B.J. Surhoff from the 15-day disabled list and optioned OF David Newhan to Triple-A Ottawa.
2005-07-07,Boston Red Sox Acquired INF Alex Cora from the Cleveland Indians in exchange for INF Ramon Vazquez; Activated OF Adam Stern from the 60-day disabled list; Optioned LHP Lenny DiNardo to Triple-A Pawtucket and designated OF Jay Payton for assignment.
2005-07-07,Chicago Cubs Optioned OF Jason Dubois and OF Corey Patterson to Triple-A Iowa and purchased the contracts of OF Adam Greenberg and OF Matt Murton from Double-A West Tennessee.
2005-07-07,Cleveland Indians Acquired INF Ramon Vazquez from the Red Sox for INF Alex Cora and recalled LHP Brian Tallet from Triple-A Buffalo.
2005-07-07,Colorado Rockies Signed RHP Mike DeJean; optioned RHP David Cortes to Triple-A Colorado Springs.
2005-07-07,Detroit Tigers Outrighted IF Jason Smith to Triple-A Toledo.
2005-07-07,Kansas City Royals Reinstated LHP Jeremy Affeldt from the 15-day disabled list and optioned RHP Jonah Bayliss to Double-A Wichita.
2005-07-07,"New York Yankees Purchased the contract of OF Melky Cabrera from Triple-A Columbus; Placed RHP Carl Pavano on the 15-day disabled list with right shoulder tendinitis, retroactive to June 28; Transferred INF Rey Sanchez from the 15-day to the 60-day disabled list."
2005-07-07,San Diego Padres Activated C Ramon Hernandez from the 15-day disabled list and optioned C Miguel Ojeda to Triple-A Portland.
2005-07-07,Texas Rangers Recalled INF Marshall McDougall from Triple-A Oklahoma.
