date,transaction
2006-06-10,Boston Red Sox Recalled LHP Jon Lester from Triple-A Pawtucket and optioned RHP Craig Hansen to Triple-A Pawtucket.
2006-06-10,Kansas City Royals Obtained RHP Brandon Duckworth from the Pirates for cash considerations.
2006-06-10,Purchased the contract of RHP Todd Wellemeyer; optioned RHP Leo Nunez to Triple-A Omaha.
2006-06-10,Philadelphia Phillies Placed C Mike Lieberthal on 15-day disabled list with left hip strain; Recalled RHP Brian Sanches from Triple-A Scranton/Wilkes-Barre.
2006-06-10,Toronto Blue Jays Placed LHP Gustavo Chacin and RHP Pete Walker on the 15-day disabled list; Recalled RHP Vinnie Chulk and LHP Brian Tallet from Triple-A Syracuse.
2006-06-10,Washington Nationals Activated OF Jose Guillen from the 15-day disabled list; Optioned OF Mike Vento to Triple-A New Orleans.
2006-06-11,Cleveland Indians Recalled INF Ramon Vazquez from Triple-A Buffalo and optioned INF Lou Merloni to Buffalo.
2006-06-11,Kansas City Royals Selected the contract of RHP Brandon Duckworth from Triple-A Omaha and designated RHP Kyle Snyder for assignment.
2006-06-11,New York Yankees Activated RHP Shawn Chacon from the 15-day disabled list and designated RHP Scott Erikson for assignment.
2006-06-12,Baltimore Orioles Activated OF Jay Gibbons from the 15-day disabled list and optioned INF Ed Rogers to Triple-A Ottawa.
2006-06-12,Boston Red Sox Optioned RHP David Pauley to Triple-A Pawtucket.
2006-06-12,Colorado Rockies Activated INF Luis A. Gonzalez from the 15-day disabled list and optioned him to Triple-A Colorado Springs.
2006-06-12,Kansas City Royals Released RHP Frank Brooks.
2006-06-12,Los Angeles Angels Activated OF Darin Erstad from the 15-day disabled list; Optioned OF Tommy Murphy to Triple-A Salt Lake.
2006-06-12,New York Mets Activated RHP John Maine from the 15-day disabled list and optioned him to Triple-A Norfolk.
2006-06-12,Toronto Blue Jays Activated INF John McDonald from the 15-day disabled list and recalled INF Russ Adams from Triple-A Syracuse; Released Edgardo Alfonzo; Sent Luis Figueroa outright to Syracuse.
2006-06-13,Arizona Diamondbacks Designated RHP Russ Ortiz for assignment; Purchased the contract of LHP Randy Choate from Triple-A Tucson.
2006-06-13,"Boston Red Sox Placed RHP Keith Foulke on 15-day disabled list, retroactive to June 12, with tendinitis in his right elbow and recalled RHP Jermaine Van Buren from Triple-A Pawtucket; Activated Mike Timlin from 15-day disabled list."
2006-06-13,Cincinnati Reds Sent Minor League RHP Jeff Stevens to the Cleveland Indians to complete the April 7 deal in which the Reds acquired 2B Brandon Phillips for a PTBNL or cash.
2006-06-13,Cleveland Indians Acquired RHP Jeff Stevens from the Cincinnati Reds and assigned him to Class A Lake County to complete an earlier trade for INF Brandon Phillips; signed 2006 draft pick C Matt McBride.
2006-06-13,Recalled RHP Jeremy Guthrie from Triple-A Buffalo and optioned RHP Jason Davis to Buffalo.
2006-06-13,Florida Marlins Placed LF Josh Willingham on the 15-day disabled list with left hand strain and recalled OF Chris Aguila from Triple-A Albuquerque.
2006-06-13,Houston Astros Optioned LHP Philip Barzilla to Triple-A Round Rock.
2006-06-13,Minnesota Twins Recalled SS Jason Bartlett from Triple-A Rochester.
2006-06-13,Pittsburgh Pirates Activated 3B Joe Randa from the 15-day disabled list and optioned INF/OF Yurendell DeCaster to Triple-A Indianapolis.
2006-06-13,"San Francisco Giants Placed 1B Lance Niekro on the 15-day disabled list, retroactive to June 12, with a right groin strain and recalled 1B Travis Ishikawa from Double-A Connecticut."
2006-06-14,"Atlanta Braves Placed RHP Chris Reitsma on the 15-day disabled list, retroactive to June 12, with numbness in his right hand; Purchased the contract of RHP Phil Stockman from Triple-A Richmond."
2006-06-14,Baltimore Orioles Placed OF Jay Gibbons on the 15-day disabled list with a sprained right knee and recalled INF Ed Rogers from Triple-A Ottawa.
2006-06-14,Cleveland Indians Gave LHP Scott Sauerbeck his unconditional release.
2006-06-14,Detroit Tigers Recalled LHP Wilfredo Ledezma from Triple-A Toledo. Designated LHP Bobby Seay for assignment.
2006-06-14,Houston Astros Activated RHP Roy Oswalt from the 15-day disabled list.
2006-06-14,Los Angeles Dodgers Placed RHP Eric Gagne on the 15-day disabled list and activated 2B Jeff Kent from the 15-day disabled list; Optioned OF Joel Guzman to Triple-A Las Vegas and recalled RHP Chad Billingsley from Las Vegas.
2006-06-14,Minnesota Twins Designated 3B Tony Batista for assignment.
2006-06-14,Tampa Bay Devil Rays Placed RHP Tyler Walker on the 15-day disabled list and selected RHP Tim Corcoran from Triple-A Durham. Moved RHP Dan Miceli from the 15-day disabled list to the 60-day disabled list.
2006-06-14,Texas Rangers Released INF D'Angelo Jimenez.
2006-06-15,Boston Red Sox Acquired LHP Javier Lopez from the Chicago White Sox in exchange for RHP David Riske.
2006-06-15,Chicago White Sox Acquired RHP David Riske from the Boston Red Sox in exchange for LHP Javier Lopez; Optioned RHP Sean Tracey to Triple-A Charlotte.
2006-06-15,Cincinnati Reds Acquired INF Juan Castro from the Minnesota Twins in exchange for OF Brandon Roberts; Transferred RHP Paul Wilson to the 60-day disabled list; Released OF Alex Sanchez.
2006-06-15,Los Angeles Dodgers Transferred OF Jason Repko from the 15-day to the 60-day disabled list.
2006-06-15,Milwaukee Brewers Outrighted OF Brad Nelson to Double-A Huntsville.
2006-06-15,Minnesota Twins Acquired nonroster OF Brandon Roberts from the Cincinnati Reds in exchange for INF Jaun Castro.
2006-06-15,New York Yankees Activated OF Bubba Crosby from the disabled list and designated IF Nick Green for assignment.
2006-06-15,Oakland Athletics Placed DH Frank Thomas on the 15-day disabled list with a strained right quadriceps and recalled C Jeremy Brown from Triple-A Sacramento.
2006-06-16,Baltimore Orioles Designated LHP John Halama for assignment and purchased the contract of 1B Howie Clark from Triple-A Ottawa.
2006-06-16,"Boston Red Sox Purchased the contract of OF Gabe Kapler from Triple-A Pawtucket; placed RHP Matt Clement on the 15-day disabled list, retroactive to June 15, with a right shoulder strain; claimed RHP Kyle Snyder on waivers from the Kansas City Royals; designated LHP Mike Holtz and OF Dustan Mohr for assignment."
2006-06-16,Cincinnati Reds Optioned INF Ray Olmedo to Triple-A Louisville.
2006-06-16,Cleveland Indians Placed OF Casey Blake on the 15-day disabled list with a strained left oblique muscle (retroactive to June 14); Recalled OF Franklin Gutierrez from AAA Buffalo.
2006-06-16,Kansas City Royals Optioned OF Shane Costa to Triple-A Omaha; Transferred DH Mike Sweeney to the 60-day disabled list; Purchased the contract of OF Kerry Robinson from Triple-A Omaha.
2006-06-16,Los Angeles Dodgers Activated C Dioner Navarro from the 15-day disabled list and optioned him to Triple-A Las Vegas.
2006-06-16,Minnesota Twins Activated DH Ruben Sierra from the 15-day disabled list.
2006-06-16,San Diego Padres Sent RHP Jim Brower outright to Triple-A Portland.
2006-06-16,"Texas Rangers Placed RHP John Wasdin on the 15-day disabled list, retroactive to June 12, with a sprained right thumb and recalled LHP Fabio Castro from Triple-A Oklahoma."
2006-06-17,Atlanta Braves Placed RHP John Thomson on the 15-day disabled list with a blister; recalled RHP Lance Cormier from Triple-A Richmond.
2006-06-17,Cincinnati Reds Placed LHP Brandon Claussen on the 15-day disabled list with rotator cuff tendinitis in his left shoulder.
2006-06-17,Los Angeles Angels Activated RHP Bartolo Colon off the 15-day disabled list; Optioned RHP Jered Weaver to Triple-A Salt Lake.
2006-06-17,New York Yankees Purchased the contract of RHP T.J. Beam from Triple-A Columbus and designated RHP Aaron Small for assignment.
2006-06-17,Philadelphia Phillies Recalled RHP Scott Mathieson from Double-A Reading; Optioned RHP Brian Sanches to Triple-A Scranton/Wilkes-Barre.
2006-06-18,Atlanta Braves Placed 1B Brian Jordan on the 15-day disabled list and recalled 1B Scott Thorman from Triple-A Richmond.
2006-06-18,Chicago Cubs Placed LHP Glendon Rusch on the 15-day disabled list with lower back spasms and activated RHP Mark Prior from the 60-day disabled list; Transferred OF Angel Pagan from the 15-day to the 60-day disabled list.
2006-06-18,Florida Marlins Optioned RHP Yusmeiro Petit to Triple-A Albuquerque.
2006-06-18,"New York Mets Placed OF Cliff Floyd on the 15-day disabled list, retroactive to June 7, with a sprained left ankle. Activated OF Xavier Nady from the disabled list."
2006-06-18,New York Yankees Recalled RHP Jose Veras from Triple-A Columbus; Optioned OF Kevin Thompson to Columbus.
2006-06-18,Oakland Athletics RHP Steve Karsay retired.
2006-06-18,Recalled LHP Ron Flores from Triple-A Sacramento and optioned C Jeremy Brown to Triple-A Sacramento.
2006-06-18,Pittsburgh Pirates Reinstated RHP Kip Wells from the disabled list; Placed RHP Victor Santos on the 15-day disabled list with a strained rotator cuff in his right shoulder; Transferred OF Jody Gerut from the 15-day to the 60-day disabled list.
2006-06-18,Toronto Blue Jays Optioned Vinnie Chulk to Triple-A Syracuse.
2006-06-19,Arizona Diamondbacks Recalled OF Scott Hairston from Triple-A Tucson; Designated RHP Kevin Jarvis for assignment.
2006-06-19,Boston Red Sox Added RHP Kyle Snyder to the active roster; Designated INF J.T. Snow for assignment.
2006-06-19,Cincinnati Reds Purchased the contract of RHP Jason Standridge from Triple-A Louisville; Designated RHP Rick White for assignment; Recalled RHP Mike Burns from Louisville.
2006-06-19,Minnesota Twins Released 3B Tony Batista.
2006-06-19,New York Yankees Sent INF Nick Green outright to Triple-A Columbus; Released RHP Scott Erickson.
2006-06-19,Oakland Athletics Signed free agent LHP Scott Sauerbeck to a one-year contract.
2006-06-19,Texas Rangers RHP Antonio Alfonseca was given his unconditional release.
2006-06-19,Toronto Blue Jays Purchased the contract of RHP Josh Towers from Triple-A Syracuse.
2006-06-19,Washington Nationals Optioned INF Brendan Harris to Triple-A New Orleans.
2006-06-20,Boston Red Sox Recalled RHP Craig Hansen from Triple-A Pawtucket and optioned RHP Jermaine Van Buren to Triple-A Pawtucket.
2006-06-20,Cleveland Indians Recalled RHP Edward Mujica and purchased the contract of INF Joe Inglett from Triple-A Buffalo; Designated RHP Jason Johnson for assignment; Optioned RHP Jeremy Guthrie to Triple-A Buffalo.
2006-06-20,Florida Marlins Purchased the contract of RHP Jeff Fulchino from Triple-A Albuquerque.
2006-06-20,Kansas City Royals Obtained OF Joey Gathright and 2B Fernando Cortez from the Tampa Bay Devil Rays for LHP J.P. Howell.
2006-06-20,Los Angeles Dodgers Activated INF Cesar Izturis from the 60-day disabled list and optioned INF Willy Aybar to Triple-A Las Vegas; Transferred INF Bill Mueller from the 15-day to the 60-day disabled list.
2006-06-20,Milwaukee Brewers Activated RHP Rick Helling from the 60-day disabled list; Designated RHP Allan Simpson for assignment.
2006-06-20,New York Yankees Recalled OF Kevin Reese from Triple-A Columbus; Optioned RHP Jose Veras to Triple-A.
2006-06-20,"Oakland Athletics Placed OF Milton Bradley on the 15-day disabled list, retroactive to June 15, with a strained left shoulder; Purchased the contract of OF Doug Clark from Triple-A Sacramento and designated RHP Kazuhito Tadano for assignment."
2006-06-20,"San Diego Padres Placed OF Dave Roberts on the 15-day disabled list, retroactive to June 18, due to a right knee contusion and recalled OF Ben Johnson from Triple-A Portland."
2006-06-20,San Francisco Giants Recalled INF Kevin Frandsen from Triple-A Fresno and optioned 1B Travis Ishikawa to Double-A Connecticut.
2006-06-20,Tampa Bay Devil Rays Recalled RHP Edwin Jackson from Triple-A Durham and optioned RHP Seth McClung to Durham.
2006-06-20,Obtained LHP J.P. Howell from the Kansas City Royals for OF Joey Gathright and 2B Fernando Cortez.
2006-06-20,Texas Rangers Recalled OF Freddy Guzman from Triple-A Oklahoma and placed RHP Kameron Loe on the 15-day disabled list (retroactive to June 19) with a right elbow bone bruise; Activated RHP Frank Francisco from the 15-day disabled list and optioned him to Double-A Frisco.
2006-06-20,Washington Nationals Recalled RHP Jason Bergmann from Triple-A New Orleans.
2006-06-21,Arizona Diamondbacks Placed RHP Russ Ortiz on unconditional release waivers; Activated LHP Terry Mulholland from the 15-day disabled list and placed him on unconditional release waivers; Placed OF Scott Hairston on the 15-day disabled list; Recalled RHP Casey Daigle from Triple-A Tucson.
2006-06-21,Boston Red Sox Acquired RHP Jason Johnson and cash considerations from the Indians for a player to be named or cash; Dustan Mohr refused an assignment to Triple-A Pawtucket and is now a free agent.
2006-06-21,Kansas City Royals Designated OF Kerry Robinson for assignment and added OF Joey Gathright to the 25-man roster; RHP Zack Greinke was reinstated from the 60-day disabled list and optioned to Double-A Wichita; Assigned 2B Fernando Cortez to Triple-A Omaha.
2006-06-21,Milwaukee Brewers Purchased the contract of INF Chris Barnwell from Triple-A Nashville and sent RHP Joe Winkelsas outright to Nashville.
2006-06-21,Tampa Bay Devil Rays Placed RHP Ruddy Lugo on the 15-day disabled list; Recalled LHP Jon Switzer from Triple-A Durham; Designated Sean Burroughs for assignment.
2006-06-22,Arizona Diamondbacks Recalled RHP Edgar Gonzalez and optioned RHP Casey Daigle to Triple-A Tucson.
2006-06-22,Florida Marlins Activated OF Josh Willingham off the 15-day disabled list and optioned OF Chris Aguila to Triple-A Albuquerque.
2006-06-22,Houston Astros Optioned RHP Chris Sampson to Triple-A Round Rock; Sent LHP Philip Barzilla outright to Round Rock and purchased the contract of RHP Roger Clemens from Round Rock.
2006-06-22,Milwaukee Brewers RHP Allan Simpson has cleared waivers and been assigned outright to Nashville.
2006-06-22,St. Louis Cardinals Activated 1B Albert Pujols from the disabled list and placed LHP Mark Mulder on the 15-day disabled list; optioned 1B/OF Chris Duncan to Triple-A Memphis and recalled RHP Anthony Reyes.
2006-06-22,Toronto Blue Jays Optioned RHP Francisco Rosario to Triple-A Syracuse and activated RHP A.J. Burnett from the 60-day disabled list.
2006-06-23,Cleveland Indians Recalled C Kelly Shoppach from Triple-A Buffalo and designated C Tim Laker for assignment.
2006-06-23,Florida Marlins Placed RHP Carlos Martinez on the 15-day disabled list with right elbow discomfort and recalled RHP Chris Resop from Triple-A Albuquerque.
2006-06-23,Los Angeles Angels Placed OF Darin Erstad on 15-day disabled list and recalled OF Tommy Murphy from Triple-A Salt Lake.
2006-06-23,Oakland Athletics Sent RHP Kazuhito Tadano outright to Triple-A Sacramento.
2006-06-23,"Activated RHP Justin Duchscherer from the 15-day disabled list; Placed RHP Jay Witasick on the 15-day disabled list, retroactive to June 20, with left ankle tendinitis."
2006-06-23,Philadelphia Phillies Claimed RHP Rick White off waivers from the Reds and optioned OF Chris Roberson to Triple-A Scranton/Wilkes-Barre.
2006-06-23,"Washington Nationals Placed RHP Tony Armas Jr. on the 15-day disabled list, retroactive to June 20, with a right forearm strain and reinstated RHP John Patterson from the disabled list."
2006-06-24,Atlanta Braves Designated LHP Mike Remlinger for assignment.
2006-06-24,Placed RHP Phil Stockman on the 15-day disabled list with a strained left hamstring; recalled RHP Kevin Barry from Triple-A Richmond; and recalled RHP Blaine Boyer from Richmond and placed him on the 60-day disabled list.
2006-06-24,Cleveland Indians Placed OF Jason Michaels on the 15-day disabled list and purchased the contract of LHP Jeremy Sowers from Triple-A Buffalo.
2006-06-24,Seattle Mariners Recalled RHP Sean Green from Triple-A Tacoma and optioned RHP Emiliano Fruto to Tacoma.
2006-06-24,Texas Rangers Optioned RHP Robinson Tejeda to Triple-A Oklahoma.
2006-06-24,Recalled RHP Robinson Tejeda from Triple-A Oklahoma and designated Rule 5 pick LHP Fabio Castro for assignment.
2006-06-25,Atlanta Braves Recalled LHP Chuck James from Triple-A Richmond.
2006-06-25,Baltimore Orioles Signed RHP Russ Ortiz to a one-year deal and optioned LHP Adam Loewen to Triple-A Ottawa.
2006-06-25,Chicago Cubs Activated 1B Derrek Lee from the disabled list and placed OF Freddie Bynum on the 15-day disabled list with right shoulder inflammation.
2006-06-25,Florida Marlins Purchased the contract of RHP Anibal Sanchez from Double-A Carolina and optioned RHP Jeff Fulchino to Triple-A Albuquerque.
2006-06-25,"Los Angeles Angels Placed 3B Dallas McPherson on the 15-day disabled list, retroactive to June 22, with lower back spasms. Recalled IF Erick Aybar from Triple-A Salt Lake."
2006-06-25,Philadelphia Phillies Transferred RHP Julio Santana from the 15-day to the 60-day disabled list.
2006-06-25,Texas Rangers Purchased the contract of RHP Nick Masset from Triple-A Oklahoma.
2006-06-26,Boston Red Sox Released LHP Mike Holtz.
2006-06-26,Cincinnati Reds Optioned RHP Mike Burns to Triple-A Louisville.
2006-06-26,New York Yankees Sent RHP Aaron Small outright to Triple-A Columbus.
2006-06-27,Boston Red Sox Released 1B J.T. Snow.
2006-06-27,Chicago Cubs Recalled C Geovany Soto from Triple-A Iowa and activated RHP Scott Williamson from the 15-day disabled list; Optioned INF Tony Womack and RHP David Aardsma to Triple-A Iowa.
2006-06-27,Cincinnati Reds Reinstated RHP Matt Belisle from the 15-day disabled list.
2006-06-27,"Los Angeles Dodgers Acquired C Toby Hall, LHP Mark Hendrickson and cash from the Devil Rays for C Dioner Navarro, RHP Jae Seo and a PTBN; Placed RHP Brett Tomko on the 15-day disabled list, retroactive to June 24, with a strained left oblique."
2006-06-27,New York Yankees Placed 2B Robinson Cano on the 15-day disabled list with a strained left hamstring and recalled INF Nick Green from Triple-A Columbus.
2006-06-27,Pittsburgh Pirates Designated RHP Ryan Vogelsong for assignment and recalled RHP Jonah Bayliss from Triple-A Indianapolis.
2006-06-27,"Tampa Bay Devil Rays Acquired C Dioner Navarro, RHP Jae Seo and a PTBN from the Dodgers in exchange for C Toby Hall, LHP Mark Hendrickson and cash."
2006-06-27,Toronto Blue Jays Activated RHP Pete Walker from the 15-day disabled list and outrighted RHP Josh Towers to Triple-A Syracuse.
2006-06-28,"Cincinnati Reds Extended the contract of field manager Jerry Narron through 2008, with an option for 2009, and exercised the 2008 option on the contract of general manager Wayne Krivsky."
2006-06-28,Detroit Tigers Signed OF Dustan Mohr to a Minor League contract.
2006-06-28,Philadelphia Phillies Transferred RHP Randy Wolf from the 15-day to the 60-day disabled list.
2006-06-28,Recalled Adam Bernero from Triple-A Scranton/Wilkes-Barre and optioned Brett Myers to Class A Clearwater.
2006-06-28,"San Francisco Giants Placed OF Moises Alou on the 15-day disabled list, retroactive to June 18, with a lumbar strain and activated 1B Lance Niekro from the 15-day disabled list."
2006-06-29,Chicago Cubs Optioned C Geovany Soto to Triple-A Iowa.
2006-06-29,Chicago White Sox Reinstated RHP Cliff Politte from the 15-day disabled list; Optioned RHP Agustin Montero to Triple-A Charlotte.
2006-06-29,Philadelphia Phillies Acquired LHP Fabio Castro from the Texas Rangers in exchange for LHP Daniel Haigwood and cash.
2006-06-29,Pittsburgh Pirates Optioned LHP Oliver Perez to Triple-A Indianapolis and recalled LHP Tom Gorzelanny from Indianapolis; Placed 3B Joe Randa on the bereavement list; Recalled 3B Mike Edwards from Triple-A Indianapolis.
2006-06-29,Texas Rangers Acquired LHP Daniel Haigwood and cash considerations from the Philadelphia Phillies for LHP Fabio Castro; reinstated RHP Josh Rupe from the 60-day disabled list and optioned him to Triple-A Oklahoma; released INF Marshall McDougall from Triple-A Oklahoma.
2006-06-30,Atlanta Braves Activated RHP Chris Reitsma from the disabled list and optioned RHP Kevin Barry to Triple-A Richmond.
2006-06-30,Chicago Cubs Recalled OF Angel Pagan from his rehabilitation assignment with Triple-A Iowa and reinstated him from the 60-day disabled list; Designated INF Tony Womack for assignment.
2006-06-30,Cincinnati Reds Designated LHP Chris Hammond for assignment; Recalled LHP Brian Shackelford from Triple-A Louisville.
2006-06-30,Cleveland Indians Sent INF Eduardo Perez to the Seattle Mariners in exchange for INF Asdrubal Cabrera; Assigned INF Asdrubal Cabrera to Triple-A Buffalo; Recalled INF Ryan Garko from Triple-A Buffalo.
2006-06-30,Kansas City Royals Optioned RHP Bobby Keppel to Triple-A Omaha; purchased the contract of RHP Luke Hudson from Omaha and designated OF Aaron Guiel for assignment.
2006-06-30,Los Angeles Angels Designated RHP Jeff Weaver for assignment; Recalled RHP Jered Weaver from Triple-A Salt Lake.
2006-06-30,Minnesota Twins Placed DH Rondell White on the 15-day disabled list (retroactive to June 18) with a strained left shoulder; Reinstated OF Shannon Stewart from 15-day disabled list.
2006-06-30,New York Mets Activated OF Cliff Floyd from the 15-day disabled list and optioned OF Lastings Milledge to Triple-A Norfolk.
2006-06-30,Oakland Athletics Activated DH Frank Thomas and 2B Mark Ellis from the 15-day disabled list; Optioned INF Mike Rouse and OF Doug Clark to Triple-A Sacramento.
2006-06-30,Philadelphia Phillies Optioned RHP Clay Condrey to Triple-A Scranton/Wilkes-Barre.
2006-06-30,Seattle Mariners Traded INF Asdrubal Cabrera to the Cleveland Indians in exchange for INF Eduardo Perez.
2006-07-01,San Diego Padres Activated RHP Woody Williams from the 15-day disabled list; optioned RHP Mike Thompson to Triple-A Portland.
2006-07-01,"San Francisco Giants Placed RHP Tim Worrell on the 15-day disabled list, retroactive to June 28, with a bulging disc in his neck and recalled RHP Brian Wilson from Triple-A Fresno."
2006-07-01,Seattle Mariners Optioned INF Mike Morse to Triple-A Tacoma; Activated INF Eduardo Perez.
2006-07-01,Texas Rangers Activated RHP John Wasdin from the 15-day disabled list; optioned RHP Nick Masset to Triple-A Oklahoma.
2006-07-01,Toronto Blue Jays Placed RF Alex Rios on the 15-day disabled list and purchased the contract of OF Chad Mottola from Triple-A Syracuse.
2006-07-01,"Washington Nationals Placed RHP Shawn Hill on the 15-day disabled list, retroactive to June 29, with right elbow soreness, activated RHP Pedro Astacio from the 60-day disabled list and gave RHP Santiago Ramirez his unconditional release."
2006-07-02,Atlanta Braves Placed RHP Chris Reitsma on the 15-day disabled list and recalled RHP Kevin Barry from Triple-A Richmond.
2006-07-02,Boston Red Sox Released nonroster RHP Matt Ginter.
2006-07-02,Chicago White Sox Nonroster RHP Nate Cornejo announced his retirement.
2006-07-02,Florida Marlins Placed RHP Brian Moehler on the 15-day disabled list with a sprained right big toe and recalled LHP Renyel Pinto from Triple-A Albuquerque.
2006-07-02,New York Yankees Released nonroster DH Erubiel Durazo.
2006-07-02,Pittsburgh Pirates Optioned INF Mike Edwards to Triple-A Indianapolis; Activated 3B Joe Randa from the 15-day disabled list.
2006-07-02,San Diego Padres Placed LHP Alan Embree on the 15-day disabled list due to a strained left groin and recalled RHP Cla Meredith from Triple-A Portland.
2006-07-02,St. Louis Cardinals Purchased the contract of RHP Josh Kinney from Triple-A Memphis and optioned OF Timo Perez to Memphis.
2006-07-02,Toronto Blue Jays Optioned RHP Jason Frasor to Triple-A Syracuse and recalled RHP Shaun Marcum from Triple-A Syracuse.
2006-07-03,Arizona Diamondbacks Activated RHP Juan Cruz from the 15-day disabled list and sent RHP Jose Valverde to Triple-A Tucson.
2006-07-03,Chicago Cubs Recalled LHP Glendon Rusch from Triple-A Iowa and activated him from the 15-day disabled list; Optioned RHP Angel Guzman to Iowa.
2006-07-03,Colorado Rockies Recalled INF Luis Gonzalez from Triple-A Colorado Springs and optioned OF Ryan Spilborghs to Colorado Springs.
2006-07-03,Florida Marlins Optioned RHP Chris Resop to Triple-A Albuquerque and recalled RHP Yusmeiro Petit from Triple-A Albuquerque.
2006-07-03,Kansas City Royals Placed RHP Mike Wood on the 15-day disabled list with back inflammation and recalled RHP Joe Nelson from Triple-A Omaha.
2006-07-03,New York Mets Optioned RHP Alay Soler to Triple-A Norfolk and recalled RHP John Maine from Norfolk.
2006-07-03,Seattle Mariners Recalled RHP Emiliano Fruto and OF Shin-Soo Choo from Triple-A Tacoma; Placed RHP Sean Green and OF Jeremy Reed on the 15-day disabled list.
2006-07-03,St. Louis Cardinals Recalled OF/1B Chris Duncan from Triple-A Memphis and optioned RHP Brad Thompson to Triple-A Memphis.
2006-07-03,Texas Rangers Recalled RHP Wes Littleton from Triple-A Oklahoma and has optioned OF Freddy Guzman to Oklahoma.
2006-07-04,Atlanta Braves Activated RHP John Thomson and optioned RHP Lance Cormier to Triple-A Richmond.
2006-07-04,Cleveland Indians Activated OF Jason Michaels from the 15-day disabled list and optioned 1B Ryan Garko to Triple-A Buffalo.
2006-07-04,Milwaukee Brewers Announced the retirement of nonroster RHP Joe Winkelsas.
2006-07-04,New York Mets Purchased the contract of RHP Jose Lima from Triple-A Norfolk and designated RHP Mike Adams for assignment; Optioned RHP Heath Bell to Norfolk.
2006-07-04,Philadelphia Phillies Placed C Sal Fasano on the 15-day disabled list with an inflamed left knee; Recalled OF Chris Roberson and C Carlos Ruiz from Triple-A Scranton/Wilkes-Barre; Designated RHP Adam Bernero for assignment.
2006-07-04,San Francisco Giants Optioned 2B Kevin Frandsen to Triple-A Fresno and recalled LHP Jack Taschner from Fresno.
2006-07-05,Kansas City Royals OF Aaron Guiel was claimed off waivers by the New York Yankees; Guiel was designated for assignment on June 30.
2006-07-05,Los Angeles Angels Traded RHP Jeff Weaver and cash considerations to the Cardinals for Minor League OF Terry Evans.
2006-07-05,Los Angeles Dodgers Transferred OF Ricky Ledee from the 15-day to the 60-day disabled list; Purchased the contract of RHP Giovanni Carrara from Triple-A Las Vegas; Optioned LHP Hong-Chih Kuo to Las Vegas.
2006-07-05,Minnesota Twins Optioned RHP Boof Bonser to Triple-A Rochester.
2006-07-05,New York Yankees Claimed OF Aaron Guiel off waivers from the Kansas City Royals; Purchased the contract of RHP Kris Wilson from Triple-A Columbus; Optioned OF Kevin Reese to Columbus.
2006-07-05,San Diego Padres Reinstated OF Dave Roberts from the 15-day disabled list and placed OF Ben Johnson on the 15-day disabled list with a left shoulder strain.
2006-07-05,St. Louis Cardinals Acquired RHP Jeff Weaver and cash considerations from the Angels for Minor League OF Terry Evans.
2006-07-06,Baltimore Orioles Designated OF Luis Matos for assignment and purchased the contract of OF Luis Terrero from Triple-A Ottawa.
2006-07-06,Cincinnati Reds Acquired LHP Eddie Guardado and cash in exchange for Minor League RHP Travis Chick from the Seattle Mariners; Recalled LHP Michael Gosling from Triple-A Louisville; Selected the contract of OF Dewayne Wise from Louisville; Reinstated 3B Edwin Encarnacion from the 15-day disabled list; Optioned LHP Brian Shackelford to Triple-A Louisville; Designated OF Quinton McCracken for assignment; Optioned RHP Elizardo Ramirez to Single-A Dayton.
2006-07-06,Florida Marlins Optioned LHP Renyel Pinto to Triple-A Albuquerque and recalled LHP Jason Vargas from Albuquerque.
2006-07-06,Milwaukee Brewers Designated C Chad Moeller for assignment; Optioned RHP Carlos Villanueva to Triple-A Nashville; Recalled LHP Dana Eveland from Nashville; Purchased the contract of C Mike Rivera from Nashville.
2006-07-06,Minnesota Twins Recalled RHP Pat Neshek from Triple-A Rochester.
2006-07-06,"New York Mets Placed RHP Pedro Martinez on the 15-day disabled list with inflammation in his right hip, retroactive to June 29; Purchased the contract of RHP Henry Owens from Double-A Binghamton."
2006-07-06,New York Yankees Optioned LHP Matt Smith to Triple-A Columbus.
2006-07-06,Philadelphia Phillies Activated RHP Jon Lieber from the 15-day disabled list; Optioned RHP Scott Mathieson to Double-A Reading.
2006-07-06,San Francisco Giants Optioned LHP Jack Taschner to Triple-A Fresno and activated OF Moises Alou from the 15-day disabled list.
2006-07-06,Seattle Mariners Acquired RHP Travis Chick from the Cincinnati Reds for LHP Eddie Guardado and cash.
2006-07-06,Washington Nationals Optioned RHP Jason Bergmann and LHP Mike O'Connor to Triple-A New Orleans; Purchased the contract of LHP Micah Bowie from Triple-A New Orleans; Transferred RHP Felix Rodriguez from the 15-day to the 60-day disabled list; Activated OF Alex Escobar from the 15-day disabled list.
2006-07-07,Baltimore Orioles Released OF Luis Matos.
2006-07-07,Cincinnati Reds Optioned LHP Michael Gosling to Triple-A Louisville.
2006-07-07,Cleveland Indians Claimed RHP Mike Adams from the New York Mets and optioned him to Triple-A Buffalo; Signed RHP Sung-Wei Tseng to a free agent Minor League contract for the 2007 season.
2006-07-07,"Kansas City Royals Placed C Paul Bako on the 15-day disabled list, retroactive to July 2, with a partial tear in his right oblique and recalled C Paul Phillips from Triple-A Omaha."
2006-07-07,Milwaukee Brewers Signed third-round pick OF Cole Gillespie. He will report to Rookie Helena.
2006-07-07,New York Mets Designated RHP Jose Lima for assignment and purchased the contract of RHP Mike Pelfrey from Double-A Binghamton.
