date,transaction
2007-06-01,"Chicago Cubs Placed C Henry Blanco on the 15-day disabled list, retroactive to May 31, with a cervical herniated disc; Selected C Koyie Hill from Iowa."
2007-06-01,Chicago White Sox Placed OF Darin Erstad on the 15-day disabled list with a sprained left ankle and recalled OF Jerry Owens from Triple-A Charlotte.
2007-06-01,Los Angeles Angels Optioned 1B Kendry Morales to Triple-A Salt Lake and recalled LHP Joe Saunders from Salt Lake.
2007-06-01,Los Angeles Dodgers Recalled LHP Hong-Chih Kuo from Triple-A Las Vegas and optioned 3B Andy LaRoche to Las Vegas; Placed RHP Yhency Brazoban on 15-day disabled list and recalled RHP Eric Hull from Triple-A Las Vegas.
2007-06-01,New York Yankees Placed 1B/DH Jason Giambi on the 15-day disabled list; Optioned RHP Matt DeSalvo to Triple-A Scranton/Wilkes-Barre; Recalled RHP Chris Britton and OF Kevin Thompson from Scranton/Wilkes-Barre.
2007-06-01,Oakland Athletics Reinstated OF Mark Kotsay from the 60-day disabled list; Optioned INF Donnie Murphy to Triple-A Sacramento.
2007-06-01,San Diego Padres Reinstated RHP Clay Hensley from the 15-day disabled list and was optioned to Triple-A Portland; Optioned INF Oscar Robles to Triple-A Portland.
2007-06-01,Tampa Bay Devil Rays Optioned RHP Jae Kuk Ryu to Triple-A Durham and designated RHP Jae Seo for assignment.
2007-06-01,Texas Rangers Activated RHP Kevin Millwood from 15-day disabled list; optioned LHP John Koronka to Triple-A Oklahoma.
2007-06-01,Toronto Blue Jays Sent INF Ryan Roberts outright to Triple-A Syracuse.
2007-06-02,Chicago Cubs Activated RHP Juan Mateo from the 15-day disabled list and optioned him to Single-A Peoria.
2007-06-02,Cincinnati Reds Optioned LHP Bobby Livingston to Triple-A Louisville and recalled RHP Marcus McBeth from Louisville.
2007-06-02,Houston Astros Placed RHP Rick White on 15-day disabled list with a pinched nerve in his neck; purchased the contract of C Eric Munson from Triple-A Round Rock; Transferred C Hector Gimenez from the 15-day to the 60-day disabled list.
2007-06-02,Los Angeles Angels Activated OF Garret Anderson from the 15-day disabled list; Optioned LHP Joe Saunders to Triple-A Salt Lake.
2007-06-02,Seattle Mariners Placed RHP Sean White on the 15-day disabled list with right biceps tendinitis and recalled RHP Jon Huber from Triple-A Tacoma.
2007-06-02,St. Louis Cardinals Recalled SS Brendan Ryan from Triple-A Memphis and optioned LHP Troy Cate to Memphis.
2007-06-02,Tampa Bay Devil Rays Recalled LHP J.P. Howell and RHP Andy Sonnanstine from Triple-A Durham; Activated LHP Jon Switzer from the 60-day disabled list and optioned him to Durham.
2007-06-03,Atlanta Braves Activated RHP Lance Cormier from the 15-day disabled list and optioned INF Martin Prado to Triple-A Richmond.
2007-06-03,Chicago Cubs Placed INF/OF Daryle Ward on the 15-day disabled list with a left hip strain; Recalled OF Felix Pie from Triple-A Iowa.
2007-06-03,Chicago White Sox Optioned RHP David Aardsma to Triple-A Charlotte.
2007-06-03,Detroit Tigers Released RHP Jose Mesa.
2007-06-03,Houston Astros Optioned OF Jason Lane to Triple-A Round Rock and recalled OF/IF Chris Burke from Round Rock.
2007-06-03,New York Yankees Placed 1B Doug Mientkiewicz on the 15-day disabled list.
2007-06-03,Oakland Athletics Recalled RHP Santiago Casilla from Triple-A Sacramento; Designated RHP Jay Witasick for assignment.
2007-06-03,St. Louis Cardinals Acquired C Kelly Stinnett from the Los Angeles Dodgers for cash considerations.
2007-06-03,Tampa Bay Devil Rays Transferred C Josh Paul from the 15-day to the 60-day disabled list.
2007-06-03,Toronto Blue Jays Placed 1B Lyle Overbay on the 15-day disabled list.
2007-06-04,Chicago White Sox Optioned RHP Mike MacDougal to Triple-A Charlotte; Purchased the contracts of RHP Ryan Bukvich and RHP Bret Prinz from Charlotte; Transferred INF/OF Pablo Ozuna from the 15-day to the 60-day disabled list.
2007-06-04,Cincinnati Reds Optioned RHP Brad Salmon to Triple-A Louisville and designated OF Dewayne Wise for assignment.
2007-06-04,New York Mets Released RHP Chan Ho Park.
2007-06-04,New York Yankees Recalled RHP Matt DeSalvo from Triple-A Scranton/Wilkes-Barre.
2007-06-04,Pittsburgh Pirates Recalled OF Rajai Davis from Triple-A Indianapolis and designated C Humberto Cota for assignment.
2007-06-04,Seattle Mariners Activated RHP Chris Reitsma from the 15-day disabled list; Optioned LHP Ryan Feierabend to Triple-A Tacoma.
2007-06-04,"Tampa Bay Devil Rays Placed C Shawn Riggans on the 15-day disabled list, retroactive to June 2, with a right elbow injury; Purchased the contract of C Raul Casanova from Triple-A Durham and designated LHP Chris Seddon for assignment."
2007-06-05,Atlanta Braves Optioned RHP Buddy Carlyle to Triple-A Richmond and recalled RHP Blaine Boyer.
2007-06-05,Cincinnati Reds Activated OF Josh Hamilton from the 15-day disabled list and recalled RHP Todd Coffey from Triple-A Louisville.
2007-06-05,Colorado Rockies Designated OF Steve Finley for assignment; Selected OF Sean Barker from Triple-A Colorado Springs.
2007-06-05,Detroit Tigers Activated RHP Fernando Rodney from the 15-day disabled list.
2007-06-05,Florida Marlins Recalled RHP Rick Vanden Hurk from Double-A Carolina and designated OF Todd Linden for assignment.
2007-06-05,Los Angeles Dodgers Activated RHP Jason Schmidt from 15-day disabled list and optioned RHP Eric Hull to Triple-A Las Vegas.
2007-06-05,New York Yankees Optioned RHP Matt DeSalvo to Triple-A Scranton/Wilkes-Barre; Purchased the contract of INF Chris Basak from Scranton/Wilkes-Barre; Recalled LHP Sean Henn from Scranton/Wilkes-Barre; Optioned OF Kevin Thompson to Scranton/Wilkes-Barre; Transferred RHP Carl Pavano from the 15-day to the 60-day disabled list.
2007-06-05,"St. Louis Cardinals Purchased the contract of C Kelly Stinnett from Triple-A Memphis, optioned C Brian Esposito to Triple-A Memphis and transferred RHP Josh Kinney from 15-day to 60-day disabled list."
2007-06-05,Texas Rangers Activated LHP John Rheinecker (back strain) from the 60-day disabled list and INF/OF Jerry Hairston Jr. (pinched nerve in neck) from the 15-day disabled list; Optioned OF Nelson Cruz to Triple-A Oklahoma; Designated INF/OF Matt Kata for assignment.
2007-06-05,Toronto Blue Jays Transferred RHP John Thomson to the 60-day disabled list and purchased the contract of C Curtis Thigpen from Triple-A Syracuse.
2007-06-06,"Chicago Cubs Placed RHP Angel Guzman on the 15-day disabled list, retroactive to June 2, with a strained right elbow and, selected RHP Sean Gallagher from Double-A Tennessee and transferred RHP Roberto Novoa to the 60-day disabled list."
2007-06-06,"Chicago White Sox Placed 3B Joe Crede on the 15-day disabled list, retroactive to June 5, with lower back inflammation and recalled 3B Josh Fields from Triple-A Charlotte."
2007-06-06,Colorado Rockies Activated RHP Josh Fogg from the 15-day disabled list; Optioned RHP Ramon Ramirez to Triple-A Colorado Springs.
2007-06-06,Kansas City Royals Recalled OF Joey Gathright from Triple-A Omaha and designated INF Angel Berroa for assignment.
2007-06-06,Toronto Blue Jays Designated RHP Ismael Ramirez for assignment; Optioned RHP Brian Wolfe to Triple-A Syracuse; Purchased the contract of RHP Jordan De Jong from Triple-A Syracuse.
2007-06-07,Cincinnati Reds Sent LHP Brian Shackelford outright to Triple-A Louisville.
2007-06-07,Detroit Tigers Placed RHP Zach Miner and LHP Nate Robertson on the 15-day disabled list; Recalled RHPs Yorman Bazardo and Aquilino Lopez from Triple-A Toledo.
2007-06-07,Kansas City Royals Activated RHP Joakim Soria from the 15-day disabled list and optioned RHP Ryan Braun to Triple-A Omaha.
2007-06-07,New York Mets Placed OF Endy Chavez on the 15-day disabled list and activated INF Jose Valentin from the disabled list.
2007-06-07,Oakland Athletics Released RHP Jay Witasick.
2007-06-07,San Francisco Giants Placed RHP Russ Ortiz on the 15-day disabled list (retroactive to June 5) with a right forearm strain and recalled LHP Jonathan Sanchez from Triple-A Fresno.
2007-06-07,St. Louis Cardinals Recalled RHP Andy Cavazos from Triple-A Memphis and optioned SS Brendan Ryan to Memphis.
2007-06-07,Texas Rangers Recalled RHP Scott Feldman from Triple-A Oklahoma and optioned LHP John Rheinecker to Oklahoma.
2007-06-07,Toronto Blue Jays Designated RHP Tomo Ohka for assignment.
2007-06-08,Arizona Diamondbacks Optioned RHP Brandon Medders to Triple-A Tucson and recalled RHP Jailen Peguero from Tucson.
2007-06-08,"Baltimore Orioles Placed C Ramon Hernandez on the 15-day disabled list, retroactive to June 7, with a groin contusion; Purchased the contract of C Alberto Castillo from Triple-A Norfolk."
2007-06-08,Chicago Cubs Placed OF Cliff Floyd on the bereavement list.
2007-06-08,Cincinnati Reds Purchased the contract of RHP Homer Bailey from Triple-A Louisville; Optioned RHP Todd Coffey to Louisville.
2007-06-08,Florida Marlins Outrighted OF Todd Linden to Triple-A Albuquerque.
2007-06-08,Minnesota Twins Activated C Joe Mauer from the 15-day disabled list and optioned LHP Jason Miller to Triple-A Rochester.
2007-06-08,New York Mets Selected the contract of OF Ricky Ledee from Triple-A New Orleans and optioned INF/OF David Newhan to New Orleans.
2007-06-08,"Oakland Athletics Placed OF Milton Bradley on the 15-day disabled list, retroactive to June 3, with a strained right calf and recalled Donnie Murphy from Triple-A Sacramento."
2007-06-08,St. Louis Cardinals Signed RHP Troy Percival to a Minor League contract.
2007-06-08,Toronto Blue Jays Activated C Gregg Zaun from the 15-day disabled list and sent RHP Ismael Ramirez outright to Triple-A Syracuse.
2007-06-09,Atlanta Braves Placed RHP Lance Cormier (arm soreness) on 15-day disabled list; Recalled RHP Buddy Carlyle from Triple-A Richmond.
2007-06-09,Boston Red Sox Activated RHP Mike Timlin from the 15-day disabled list and designated LHP J.C. Romero for assignment.
2007-06-09,Los Angeles Dodgers Recalled OF Matt Kemp from Triple-A Las Vegas and placed INF Ramon Martinez on the 15-day disabled list.
2007-06-09,New York Yankees Purchased the contract of RHP Roger Clemens from Triple-A Scranton/Wilkes-Barre and optioned RHP Chris Britton to Scranton/Wilkes-Barre; Transferred RHP Phil Hughes from the 15-day to the 60-day disabled list.
2007-06-09,Oakland Athletics Traded C Adam Melhuse to Texas for cash considerations; Recalled C Kurt Suzuki from Triple-A Sacramento.
2007-06-09,Philadelphia Phillies Placed RHP Freddy Garcia on the 15-day disabled list; Signed RHP Jose Mesa to a one-year contract.
2007-06-09,Pittsburgh Pirates Placed RHP Salomon Torres on the 15-day disabled list with right medial elbow inflammation and purchased the contract of RHP Masumi Kuwata from Triple-A Indianapolis.
2007-06-09,San Francisco Giants Placed C Eliezer Alfonzo and OF Fred Lewis on the 15-day disabled list; activated OF Dave Roberts from the DL; purchased the contract of C Guillermo Rodriguez from Triple-A Fresno.
2007-06-09,"Seattle Mariners Activated Jeff Weaver from the 15-day disabled list and placed RHP Jon Huber on the 15-day disabled list, retroactive to June 7, with right forearm stiffness."
2007-06-09,Texas Rangers Placed 1B Mark Teixeira on the 15-day disabled list and recalled INF Travis Metcalf from Double-A Frisco; Activated OF Brad Wilkerson from 15-day disabled list; Optioned RHP Kameron Loe and C Chris Stewart to Triple-A Oklahoma; Acquired C Adam Melhuse from the Athletics for cash; Transferred RHP Jamey Wright from the 15-day to the 60-day disabled list.
2007-06-10,Arizona Diamondbacks Activated 3B Chad Tracy from the 15-day disabled list and optioned INF/OF Robby Hammock to Triple-A Tucson.
2007-06-10,Chicago Cubs Recalled INF Mike Fontenot from Triple-A Iowa.
2007-06-10,Cleveland Indians Optioned LHP Jeremy Sowers to Triple-A Buffalo; recalled RHP Matt Miller from Buffalo.
2007-06-10,Detroit Tigers Designated RHP Aquilino Lopez for assignment.
2007-06-10,Houston Astros Recalled LHP Mark McLemore from Triple-A Round Rock; outrighted C Humberto Quintero to Triple-A Round Rock.
2007-06-10,Kansas City Royals Activated RHP Leo Nunez from the 60-day disabled list and optioned him to Double-A Wichita.
2007-06-10,Los Angeles Dodgers Designated OF Brady Clark for assignment; Recalled INF James Loney from Triple-A Las Vegas.
2007-06-10,Tampa Bay Devil Rays Optioned RHP Chad Orvella and RHP Tim Corcoran to Triple-A Durham.
2007-06-11,Boston Red Sox Activated LHP Jon Lester from the 15-day disabled list and optioned him to Triple-A Pawtucket.
2007-06-11,"Chicago Cubs Reinstated OF Cliff Floyd from the bereavement list and placed INF Aramis Ramirez on the 15-day disabled list, retroactive to June 7, with left patellar tendonitis."
2007-06-11,Detroit Tigers Optioned RHP Aquilino Lopez to Triple-A Toledo.
2007-06-11,New York Mets Activated OF Shawn Green from the 15-day disabled list; optioned OF Ben Johnson to Triple-A New Orleans.
2007-06-11,San Francisco Giants Recalled OF Nate Schierholtz from Triple-A Fresno and optioned OF Daniel Ortmeier to Fresno.
2007-06-11,Seattle Mariners Placed RHP Chris Reitsma on the 15-day disabled list with inflammation in his right elbow and recalled LHP Jake Woods from Triple-A Tacoma.
2007-06-11,Tampa Bay Devil Rays Recalled RHP Jason Hammel from Triple-A Durham; Outrighted RHP Jae Seo to Durham.
2007-06-12,"Cincinnati Reds Placed RHP Jared Burton (low back spasms) on the 15-day disabled list, retroactive to June 11, and recalled RHP Todd Coffey from Louisville; Reinstated RHP Elizardo Ramirez from the 15-day disabled list and optioned him to Louisville; Acquired LHP Ben Jukich from the Oakland Athletics."
2007-06-12,Houston Astros Signed RHP Chan Ho Park to a Minor League contract and assigned him to Triple-A Round Rock.
2007-06-12,Milwaukee Brewers Purchased the contract of 3B Joe Dillon from Triple-A Nashville.
2007-06-12,Optioned 3B Joe Dillon to Triple-A Nashville.
2007-06-12,Philadelphia Phillies Sent RHP Clay Condrey outright to Triple-A Ottawa and purchased the contract of RHP Kyle Kendrick from Double-A Reading.
2007-06-12,Pittsburgh Pirates Purchased the contract of RHP Dan Kolb from Triple-A Indianapolis and designated INF Don Kelly for assignment.
2007-06-12,"Tampa Bay Devil Rays Signed RHP Jay Witasick to a one-year contract; placed RHP Tim Corcoran on the 15-day disabled list, retroactive to June 9, with a right elbow strain; designated RHP Ruddy Lugo for assignment."
2007-06-13,Atlanta Braves Activated INF Chipper Jones from the 15-day disabled list and optioned RHP Blaine Boyer to Triple-A Richmond.
2007-06-13,Chicago Cubs Recalled LHP Clay Rapada from Triple-A Iowa; Optioned OF Matt Murton to Triple-A Iowa.
2007-06-13,"Florida Marlins Placed RHP Henry Owens on the 15-day disabled list, retroactive to June 9, with right shoulder inflammation; Recalled RHP Lee Gardner from Triple-A Albuquerque; Claimed LHP Chris Seddon from Tampa Bay and optioned him to Double-A Carolina; Reinstated RHP Carlos Martinez from the 15-day disabled list, and optioned him to Double-A Carolina."
2007-06-13,Kansas City Royals Optioned OF Shane Costa to Triple-A Omaha; Purchased the contract of INF Fernando Cortez from Omaha.
2007-06-13,"Tampa Bay Devil Rays Placed INF/OF B.J. Upton was on the 15-day disabled list, retroactive to June 9, and recalled OF Jonny Gomes from Triple-A Durham."
2007-06-13,Toronto Blue Jays Designated C Sal Fasano for assignment and purchased the contract of RHP Lee Gronkiewicz from Double-A New Hampshire.
2007-06-14,Cleveland Indians Purchased the contract of LHP Jason Stanford from the Triple-A Buffalo and optioned RHP Matt Miller to Buffalo.
2007-06-14,Houston Astros Recalled SS Eric Bruntlett from Triple-A Round Rock. Placed SS Adam Everett on the 15-day disabled list with a fractured right fibula.
2007-06-14,Kansas City Royals Placed RHP Brandon Duckworth on the 15-day disabled list with a left rib-cage injury; Recalled LHP Neal Musser from Triple-A Omaha.
2007-06-14,"Placed INF Mark Grudzielanek on the 15-day disabled list, retroactive to June 13, with a torn meniscus in his left knee; Recalled OF Shane Costa from Triple-A Omaha."
2007-06-14,"Milwaukee Brewers Placed LHP Chris Capuano on the 15-day disabled list, retroactive to June 9, with a strained left groin; Purchased the contract of RHP Yovani Gallardo from Triple-A Nashville."
2007-06-14,Minnesota Twins Activated LHP Dennys Reyes from the 15-day disabled list and optioned to LHP Carmen Cali Triple-A Rochester.
2007-06-14,Oakland Athletics Claimed RHP Ruddy Lugo off waivers from the Tampa Bay Devil Rays.
2007-06-14,"Texas Rangers Recalled RHP Kameron Loe from Triple-A Oklahoma and placed RHP Brandon McCarthy (blister on right middle finger) on the 15-day disabled list, retroactive to June 10."
2007-06-15,Chicago White Sox Recalled RHP Mike MacDougal from Triple-A Charlotte and designated RHP Bret Prinz for assignment.
2007-06-15,Cincinnati Reds Optioned RHP Gary Majewski to Triple-A Louisville; Recalled RHP Brad Salmon from Louisville.
2007-06-15,Colorado Rockies Released OF Steve Finley.
2007-06-15,Pittsburgh Pirates Recalled RHP John Van Benschoten from Triple-A Indianapolis and optioned RHP Josh Sharpless to Indianapolis.
2007-06-15,San Diego Padres Purchased the contract of INF Chase Headley from Double-A San Antonio and optioned INF/OF Paul McAnulty to Triple-A Portland.
2007-06-15,Seattle Mariners Recalled LHP Ryan Feierabend from Triple-A Tacoma; Optioned LHP Jake Woods to Triple-A Tacoma.
2007-06-15,Texas Rangers Activated LHP Ron Mahay from the 15-day disabled list; Optioned RHP Scott Feldman to Triple-A Oklahoma.
2007-06-16,Arizona Diamondbacks Placed LHP Randy Johnson on the 15-day disabled list and promoted RHP Enrique Gonzalez from Triple-A Tucson; Acquired nonroster OF Aaron Cunningham from the White Sox for INF Danny Richar; Designated RHP Mike Schultz for assignment; Purchased the contract of INF Augie Ojeda from Triple-A Tucson and optioned INF Alberto Callaspo to Tucson.
2007-06-16,Chicago White Sox Recalled RHP David Aardsma from Triple-A Charlotte and placed RHP Dewon Day on the 15-day disabled list; Acquired 2B Danny Richar from the Diamondbacks for nonroster OF Aaron Cunningham.
2007-06-16,Colorado Rockies Recalled OF Cory Sullivan from Triple-A Colorado Springs; optioned OF Sean Barker to Triple-A Colorado Spring.
2007-06-16,Houston Astros Optioned LHP Mark McLemore to Triple-A Round Rock and activated RHP Rick White from the 15-day disabled list.
2007-06-16,Los Angeles Angels Placed OF Garret Anderson on the 15-day disabled list with right hip flexor injury.
2007-06-16,New York Yankees Optioned RHP Tyler Clippard to Triple-A Scranton/Wilkes-Barre and recalled OF Kevin Thompson from Scranton/Wilkes-Barre.
2007-06-16,Oakland Athletics Purchased the contract of INF J.J. Furmaniak from Triple-A Sacramento and designated LHP Erasmo Ramirez for assignment.
2007-06-16,"St. Louis Cardinals Recalled RHP Anthony Reyes and SS Brendan Ryan from Triple-A Memphis, optioned RHP Kelvin Jimenez to Memphis and placed SS David Eckstein on the 15-day disabled list with back spasms."
2007-06-16,Texas Rangers Activated RHP Jamey Wright from the 60-day disabled list; Optioned RHP Wes Littleton to Triple-A Oklahoma; Recalled RHP Josh Rupe from Oklahoma and placed him on the 60-day disabled list.
2007-06-17,"Baltimore Orioles Recalled RHP Jim Hoey from Triple-A Norfolk, purchased the contract of RHP Cory Doyne from Norfolk, released RHP Todd Williams and placed RHP Danys Baez on the 15-day disabled list with tendinitis in right forearm."
2007-06-17,"Boston Red Sox Placed RHP Brendan Donnelly on the 15-day disabled list, retroactive to June 11, with a strained right forearm and recalled RHP Manny Delcarmen from Triple-A Pawtucket."
2007-06-17,Chicago Cubs Optioned LHP Clay Rapada to Triple-A Iowa.
2007-06-17,Cincinnati Reds Purchased the contract of LHP Michael Gosling from Triple-A Louisville; Placed LHP Mike Stanton on 15-day disabled list.
2007-06-17,Florida Marlins Purchased the contract of OF Brett Carroll from Triple-A Albuquerque and transferred OF Alejandro De Aza from the 15-day to the 60-day disabled list; Optioned RHP Rick Vanden Hurk to Double-A Carolina.
2007-06-17,Philadelphia Phillies Placed RHP Francisco Rosario on the 15-day disabled list and recalled RHP Brian Sanches from Triple-A Ottawa.
2007-06-18,Detroit Tigers Optioned RHP Yorman Bazardo to Triple-A Toledo and recalled RHP Eulogio De La Cruz from Toledo.
2007-06-18,Florida Marlins Reinstated RHP Josh Johnson from the 15-day disabled list and optioned RHP Lee Gardner to Triple-A Albuquerque.
2007-06-18,Los Angeles Dodgers Placed RHP Jason Schmidt on 15-day disabled list; Activated IF/OF Marlon Anderson from 15-day disabled list.
2007-06-18,Milwaukee Brewers Activated INF Rickie Weeks from the 15-day disabled list and optioned OF Tony Gwynn to Triple-A Nashville.
2007-06-18,Oakland Athletics Recalled RHP Shane Komine from Triple-A Sacramento and optioned RHP Ruddy Lugo to Triple-A Sacramento.
2007-06-18,"San Francisco Giants Placed INF Rich Aurilia on the 15-day disabled list, retroactive to June 17, with a neck strain, purchased the contract of INF Luis Figueroa from Triple-A Fresno and transferred C Eliezer Alfonzo from the 15-day to the 60-day disabled list."
2007-06-18,"St. Louis Cardinals Placed OF Jim Edmonds and RHP Braden Looper on the 15-day disabled list, retroactive to June 16; Recalled LHP Troy Cate and OF Skip Schumaker from Triple-A Memphis."
2007-06-18,Toronto Blue Jays Released RHP Tomo Ohka.
2007-06-18,Washington Nationals Reinstated LHP Mike O'Connor from the 60-day disabled list and optioned him to Double-A Harrisburg; Transferred RHP Ryan Wagner to the 60-day disabled list.
2007-06-19,Baltimore Orioles Purchased the contracts of RHP Rob Bell and RHP Paul Shuey from Triple-A Norfolk; Optioned RHP Jim Hoey and RHP Cory Doyne to Norfolk; Transferred RHP Jaret Wright and RHP Jon Leicester from the 15-day disabled list to the 60-day disabled list.
2007-06-19,Boston Red Sox Released LHP J.C. Romero.
2007-06-19,Chicago Cubs Activated INF Daryle Ward from the 15-day disabled list.
2007-06-19,Houston Astros Placed RHP Brad Lidge on the 15-day disabled list with a strained oblique muscle and purchased the contract of LHP Stephen Randolph from Triple-A Round Rock.
2007-06-19,"Kansas City Royals Placed 1B/DH Mike Sweeney on the 15-day disabled list, retroactive to June 18, with a sore right knee; Recalled 1B Billy Butler from Triple-A Omaha."
2007-06-19,New York Yankees Purchased the contract of 1B Andy Phillips from Triple-A Scranton/Wilkes-Barre and designated 1B Josh Phelps for assignment.
2007-06-19,St. Louis Cardinals Signed RHP Tomo Ohka to a Minor League contract.
2007-06-19,"Toronto Blue Jays Placed RHP A.J. Burnett on the 15-day disabled list, retroactive to June 12, and recalled RHP Ty Taubenheim from Triple-A Syracuse."
2007-06-20,Arizona Diamondbacks Optioned RHP Enrique Gonzalez to Triple-A Tucson
2007-06-20,Atlanta Braves Acquired LHP Wilfredo Ledezma from the Detroit Tigers in exchange for LHP Macay McBride; Recalled RHP Joey Devine from Double-A Mississippi.
2007-06-20,Chicago Cubs Acquired C Rob Bowen and OF Kyler Burke from the San Diego Padres for C Michael Barrett and cash.
2007-06-20,Chicago White Sox Optioned OF Jerry Owens to Triple-A Charlotte.
2007-06-20,Cleveland Indians Placed OF David Dellucci on the 15-day disabled list with a strained left hamstring; Recalled OF Ben Francisco and RHP Ed Mujica from Triple-A Buffalo; Designated RHP Roberto Hernandez for assignment.
2007-06-20,Detroit Tigers Acquired LHP Macay McBride from the Braves for LHP Wilfredo Ledezma.
2007-06-20,Los Angeles Dodgers Released OF Brady Clark.
2007-06-20,Oakland Athletics Reinstated OF Milton Bradley from the 15-day disabled list and optioned INF J.J. Furmaniak to Triple-A Sacramento.
2007-06-20,San Diego Padres Acquired C Michael Barrett and cash from the Chicago Cubs in exchange for C Rob Bowen and OF Kyler Burke.
2007-06-20,Toronto Blue Jays Optioned RHP Lee Gronkiewicz to Triple-A Syracuse and recalled RHP Brian Wolfe from Syracuse; Released RHP John Thomson.
2007-06-20,Washington Nationals Reinstated RHP Luis Ayala from the 60-day disabled list; Selected the contract of OF Brandon Watson from Triple-A Columbus; Recalled RHP Chris Schroder from Triple-A Columbus; Placed 1B/OF Robert Fick on the Bereavement List and designated RHPs Winston Abreu and Levale Speigner for assignment; Transferred OF Alex Escobar from the 15-day to the 60-day disabled list.
2007-06-21,Chicago Cubs Optioned RHP Sean Gallagher to Triple-A Iowa.
2007-06-21,Chicago White Sox Sent RHP Bret Prinz outright to Triple-A Charlotte. Prinz refused the assignment and is a free agent.
2007-06-21,Oakland Athletics Designated OF Milton Bradley for assignment and selected INF Kevin Melillo from Triple-A Sacramento; Reinstated RHP Rich Harden from the 15-day disabled list and optioned RHP Shane Komine to Triple-A Sacramento.
2007-06-21,Pittsburgh Pirates Designated RHP Dan Kolb for assignment and recalled 1B Brad Eldred from Triple-A Indianapolis.
2007-06-21,Washington Nationals Activated RHP Jerome Williams from the 15-day disabled list and sent him outright to Double-A Harrisburg.
2007-06-22,Baltimore Orioles Placed SS Miguel Tejada on the 15-day disabled list with a non-displaced fracture of the left radius; Recalled OF Jon Knott from Triple-A Norfolk; Activated C Ramon Hernandez from the 15-day disabled list; Designated C Alberto Castillo for assignment.
2007-06-22,"Boston Red Sox Placed RHP Curt Schilling on the 15-day disabled list, retroactive to June 19, with tendinitis in his right shoulder and recalled OF David Murphy from Triple-A Pawtucket."
2007-06-22,Chicago Cubs Reinstated INF Aramis Ramirez from the 15-day disabled list.
2007-06-22,Chicago White Sox Reinstated OF Darin Erstad from the 15-day disabled list.
2007-06-22,"Detroit Tigers Traded LHP Mike Maroth to the Cardinals for a player to be named later on or before Sept. 15, 2007; Reinstated LHP Kenny Rogers from the 60-day disabled list."
2007-06-22,Florida Marlins Reinstated 1B Mike Jacobs from the 15-day disabled list and optioned OF Reggie Abercrombie to Triple-A Albuquerque.
2007-06-22,"Kansas City Royals Signed RHP pitcher John Thomson to a one-year Major League contract and placed RHP Scott Elarton on the 15-day disabled list, retroactive to June 20, with a right foot sprain."
2007-06-22,Los Angeles Angels Optioned OF Terry Evans to Triple-A Salt Lake and recalled LHP Joe Saunders from Salt Lake.
2007-06-22,New York Yankees Recalled LHP Kei Igawa from Triple-A Scranton/Wilkes-Barre and optioned LHP Sean Henn to Scranton/Wilkes-Barre.
2007-06-22,Philadelphia Phillies Signed LHP J.C. Romero to a Minor League contract; Sent LHP Eude Brito outright to Triple-A Ottawa.
2007-06-22,Pittsburgh Pirates Claimed 1B Josh Phelps off waivers from the Yankees; Optioned 1B Brad Eldred to Triple-A Indianapolis.
2007-06-22,"San Diego Padres Placed RHP Doug Brocail on the 15-day disabled list, retroactive to June 21, due to a strained left gluteus muscle and recalled LHP Royce Ring from Triple-A Portland."
2007-06-22,"Seattle Mariners Placed RHP Cha Seung Baek on the 15-day disabled list, retroactive to June 17, with inflammation in his right shoulder; Recalled LHP Ryan Rowland-Smith from Triple-A Tacoma."
2007-06-22,"St. Louis Cardinals Acquired LHP Mike Maroth from the Detroit Tigers for a player to be named later; Placed LHP Tyler Johnson on the 15-day disabled list, retroactive to June 19, with tendinitis in his left biceps; Transferred LHP Mark Mulder from the 15-day to the 60-day disabled list."
2007-06-22,Tampa Bay Devil Rays Optioned OF Elijah Dukes to the Minor Leagues and placed him on the temporary inactive list; Selected OF Dustan Mohr from Triple-A Durham; Transferred OF Rocco Baldelli from the 15-day to the 60-day disabled list.
2007-06-22,Washington Nationals Sent 1B Larry Broadway outright to Triple-A Columbus and OF Frank Diaz and LHP Michael Hinckley outright to Double-A Harrisburg.
2007-06-23,Chicago White Sox Placed OF Darin Erstad on the 15-day disabled list with a sprained left ankle; Recalled OF Scott Podsednik from his rehabilitation assignment with Triple-A Charlotte and reinstated him from the 15-day disabled list.
2007-06-23,Los Angeles Angels Optioned LHP Joe Saunders to Triple-A Salt Lake and recalled 1B Kendry Morales from Salt Lake.
2007-06-23,"Philadelphia Phillies Placed RHP Jon Lieber on the 15-day disabled list with a ruptured tendon in his right foot, and purchased the contract of RHP Clay Condrey from Triple-A Ottawa."
2007-06-24,Cleveland Indians Activated RHP Jake Westbrook from the 15-day disabled list; Optioned RHP Edward Mujica to Triple-A Buffalo.
2007-06-24,Minnesota Twins Acquired OF Darnell McDonald from Washington for RHP Levale Speigner.
2007-06-24,Pittsburgh Pirates Optioned RHP Jonah Bayliss to Triple-A Indianapolis.
