date,transaction,injured,year,team,player,type,length,is_retroactive,date_retroactive
2010-05-04,Houston Astros placed LHP Tim Byrdak on the 15-day disabled list.,TRUE,2010,Houston Astros,Tim Byrdak,placed,15,FALSE,NA
2010-05-04,"Atlanta Braves placed SS Yunel Escobar on the 15-day disabled list retroactive to April 30, 2010.",TRUE,2010,Atlanta Braves,Yunel Escobar,placed,15,TRUE,2010-04-30
2010-05-04,"Pittsburgh Pirates placed RHP Brendan Donnelly on the 15-day disabled list retroactive to April 28, 2010.",TRUE,2010,Pittsburgh Pirates,Brendan Donnelly,placed,15,TRUE,2010-04-28
2010-05-04,San Diego Padres placed RHP Sean Gallagher on the 15-day disabled list.,TRUE,2010,San Diego Padres,Sean Gallagher,placed,15,FALSE,NA
2010-05-04,"Los Angeles Dodgers placed SS Rafael Furcal on the 15-day disabled list retroactive to April 28, 2010.",TRUE,2010,Los Angeles Dodgers,Rafael Furcal,placed,15,TRUE,2010-04-28
2010-05-05,"Kansas City Royals placed CF Rick Ankiel on the 15-day disabled list retroactive to May 3, 2010.",TRUE,2010,Kansas City Royals,Rick Ankiel,placed,15,TRUE,2010-05-03
2010-05-05,Houston Astros transferred RHP Alberto Arias from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Houston Astros,Alberto Arias,transferred,60,FALSE,NA
2010-05-05,"Atlanta Braves placed RHP Jair Jurrjens on the 15-day disabled list retroactive to April 30, 2010.",TRUE,2010,Atlanta Braves,Jair Jurrjens,placed,15,TRUE,2010-04-30
2010-05-06,Baltimore Orioles activated RHP Koji Uehara from the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Koji Uehara,activated,15,FALSE,NA
2010-05-07,Cleveland Indians activated RHP Kerry Wood from the 15-day disabled list.,TRUE,2010,Cleveland Indians,Kerry Wood,activated,15,FALSE,NA
2010-05-07,San Francisco Giants placed SS Edgar Renteria on the 15-day disabled list.,TRUE,2010,San Francisco Giants,Edgar Renteria,placed,15,FALSE,NA
2010-05-07,"Oakland Athletics placed RHP Justin Duchscherer on the 15-day disabled list retroactive to April 30, 2010.",TRUE,2010,Oakland Athletics,Justin Duchscherer,placed,15,TRUE,2010-04-30
2010-05-07,Los Angeles Dodgers activated RHP Jeff Weaver from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Jeff Weaver,activated,15,FALSE,NA
2010-05-08,Los Angeles Dodgers activated LF Manny Ramirez from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Manny Ramirez,activated,15,FALSE,NA
2010-05-08,New York Yankees placed 1B Nick Johnson on the 15-day disabled list.,TRUE,2010,New York Yankees,Nick Johnson,placed,15,FALSE,NA
2010-05-08,Chicago Cubs activated RHP Esmailin Caridad from the 15-day disabled list.,TRUE,2010,Chicago Cubs,Esmailin Caridad,activated,15,FALSE,NA
2010-05-08,"Los Angeles Angels placed 2B Maicer Izturis on the 15-day disabled list retroactive to May 6, 2010.",TRUE,2010,Los Angeles Angels,Maicer Izturis,placed,15,TRUE,2010-05-06
2010-05-09,"Milwaukee Brewers placed RHP LaTroy Hawkins on the 15-day disabled list retroactive to May 7, 2010.",TRUE,2010,Milwaukee Brewers,LaTroy Hawkins,placed,15,TRUE,2010-05-07
2010-05-09,Philadelphia Phillies transferred RHP Ryan Madson from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Philadelphia Phillies,Ryan Madson,transferred,60,FALSE,NA
2010-05-09,Philadelphia Phillies placed C Brian Schneider on the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Brian Schneider,placed,15,FALSE,NA
2010-05-10,Florida Marlins activated LHP Dan Meyer from the 15-day disabled list.,TRUE,2010,Florida Marlins,Dan Meyer,activated,15,FALSE,NA
2010-05-10,Pittsburgh Pirates activated RHP Ross Ohlendorf from the 15-day disabled list.,TRUE,2010,Pittsburgh Pirates,Ross Ohlendorf,activated,15,FALSE,NA
2010-05-10,Colorado Rockies activated RF Brad Hawpe from the 15-day disabled list.,TRUE,2010,Colorado Rockies,Brad Hawpe,activated,15,FALSE,NA
2010-05-10,"Los Angeles Dodgers placed RHP Charlie Haeger on the 15-day disabled list retroactive to May 9, 2010.",TRUE,2010,Los Angeles Dodgers,Charlie Haeger,placed,15,TRUE,2010-05-09
2010-05-11,"Milwaukee Brewers placed CF Carlos Gomez on the 15-day disabled list retroactive to May 6, 2010.",TRUE,2010,Milwaukee Brewers,Carlos Gomez,placed,15,TRUE,2010-05-06
2010-05-11,"Minnesota Twins placed SS J.J. Hardy on the 15-day disabled list retroactive to May 5, 2010.",TRUE,2010,Minnesota Twins,J.J. Hardy,placed,15,TRUE,2010-05-05
2010-05-11,"San Diego Padres placed RHP Tim Stauffer on the 15-day disabled list retroactive to May 10, 2010.",TRUE,2010,San Diego Padres,Tim Stauffer,placed,15,TRUE,2010-05-10
2010-05-11,"Los Angeles Angels placed RHP Brian Stokes on the 15-day disabled list retroactive to May 10, 2010.",TRUE,2010,Los Angeles Angels,Brian Stokes,placed,15,TRUE,2010-05-10
2010-05-12,"Colorado Rockies placed LHP Franklin Morales on the 15-day disabled list retroactive to May 6, 2010.",TRUE,2010,Colorado Rockies,Franklin Morales,placed,15,TRUE,2010-05-06
2010-05-12,"Seattle Mariners placed SS Jack Wilson on the 15-day disabled list retroactive to May 6, 2010.",TRUE,2010,Seattle Mariners,Jack Wilson,placed,15,TRUE,2010-05-06
2010-05-12,"New York Yankees placed RHP Alfredo Aceves on the 15-day disabled list retroactive to May 9, 2010.",TRUE,2010,New York Yankees,Alfredo Aceves,placed,15,TRUE,2010-05-09
2010-05-12,Baltimore Orioles transferred 2B Brian Roberts from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Baltimore Orioles,Brian Roberts,transferred,60,FALSE,NA
2010-05-12,"Texas Rangers placed LHP Matt Harrison on the 15-day disabled list retroactive to May 7, 2010.",TRUE,2010,Texas Rangers,Matt Harrison,placed,15,TRUE,2010-05-07
2010-05-12,Cleveland Indians placed 1B Andy Marte on the 15-day disabled list.,TRUE,2010,Cleveland Indians,Andy Marte,placed,15,FALSE,NA
2010-05-14,Texas Rangers activated RF Nelson Cruz from the 15-day disabled list.,TRUE,2010,Texas Rangers,Nelson Cruz,activated,15,FALSE,NA
2010-05-14,San Diego Padres activated SS Everth Cabrera from the 15-day disabled list.,TRUE,2010,San Diego Padres,Everth Cabrera,activated,15,FALSE,NA
2010-05-15,Atlanta Braves placed LF Matt Diaz on the 15-day disabled list.,TRUE,2010,Atlanta Braves,Matt Diaz,placed,15,FALSE,NA
2010-05-15,"Florida Marlins placed C John Baker on the 15-day disabled list retroactive to May 13, 2010.",TRUE,2010,Florida Marlins,John Baker,placed,15,TRUE,2010-05-13
2010-05-15,Colorado Rockies placed LF Eric Young on the 15-day disabled list. stress fracture in his lower right leg,TRUE,2010,Colorado Rockies,Eric Young,placed,15,FALSE,NA
2010-05-15,Oakland Athletics activated RHP Justin Duchscherer from the 15-day disabled list.,TRUE,2010,Oakland Athletics,Justin Duchscherer,activated,15,FALSE,NA
2010-05-16,Washington Nationals activated 1B Michael Morse from the 15-day disabled list.,TRUE,2010,Washington Nationals,Michael Morse,activated,15,FALSE,NA
2010-05-16,"Philadelphia Phillies placed RHP Brad Lidge on the 15-day disabled list retroactive to May 10, 2010.",TRUE,2010,Philadelphia Phillies,Brad Lidge,placed,15,TRUE,2010-05-10
2010-05-16,Texas Rangers activated 2B Joaquin Arias from the 15-day disabled list.,TRUE,2010,Texas Rangers,Joaquin Arias,activated,15,FALSE,NA
2010-05-16,Colorado Rockies activated LHP Jeff Francis from the 15-day disabled list.,TRUE,2010,Colorado Rockies,Jeff Francis,activated,15,FALSE,NA
2010-05-16,Oakland Athletics placed RHP Justin Duchscherer on the 15-day disabled list.,TRUE,2010,Oakland Athletics,Justin Duchscherer,placed,15,FALSE,NA
2010-05-16,Oakland Athletics activated C Kurt Suzuki from the 15-day disabled list.,TRUE,2010,Oakland Athletics,Kurt Suzuki,activated,15,FALSE,NA
2010-05-16,"Milwaukee Brewers placed LHP Doug Davis on the 15-day disabled list retroactive to May 11, 2010.",TRUE,2010,Milwaukee Brewers,Doug Davis,placed,15,TRUE,2010-05-11
2010-05-17,Los Angeles Angels activated C Bobby Wilson from the 15-day disabled list.,TRUE,2010,Los Angeles Angels,Bobby Wilson,activated,15,FALSE,NA
2010-05-17,Philadelphia Phillies activated SS Jimmy Rollins from the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Jimmy Rollins,activated,15,FALSE,NA
2010-05-17,New York Yankees activated RHP Chan Ho Park from the 15-day disabled list.,TRUE,2010,New York Yankees,Chan Ho Park,activated,15,FALSE,NA
2010-05-17,"San Diego Padres placed LF Scott Hairston on the 15-day disabled list retroactive to May 16, 2010.",TRUE,2010,San Diego Padres,Scott Hairston,placed,15,TRUE,2010-05-16
2010-05-17,San Diego Padres transferred RHP Chris Young from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,San Diego Padres,Chris Young,transferred,60,FALSE,NA
2010-05-17,St. Louis Cardinals activated 3B Felipe Lopez from the 15-day disabled list.,TRUE,2010,St. Louis Cardinals,Felipe Lopez,activated,15,FALSE,NA
2010-05-17,San Francisco Giants placed LF Mark DeRosa on the 15-day disabled list.,TRUE,2010,San Francisco Giants,Mark DeRosa,placed,15,FALSE,NA
2010-05-17,Detroit Tigers transferred LHP Bobby Seay from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Detroit Tigers,Bobby Seay,transferred,60,FALSE,NA
2010-05-18,Cleveland Indians placed SS Asdrubal Cabrera on the 15-day disabled list.,TRUE,2010,Cleveland Indians,Asdrubal Cabrera,placed,15,FALSE,NA
2010-05-18,"Milwaukee Brewers placed CF Jim Edmonds on the 15-day disabled list retroactive to May 16, 2010.",TRUE,2010,Milwaukee Brewers,Jim Edmonds,placed,15,TRUE,2010-05-16
2010-05-18,"Los Angeles Dodgers placed RF Andre Ethier on the 15-day disabled list retroactive to May 15, 2010.",TRUE,2010,Los Angeles Dodgers,Andre Ethier,placed,15,TRUE,2010-05-15
2010-05-19,"New York Mets placed LHP Jon Niese on the 15-day disabled list retroactive to May 17, 2010.",TRUE,2010,New York Mets,Ty Blach,placed,15,TRUE,2010-05-17
2010-05-19,Chicago Cubs placed RHP Esmailin Caridad on the 15-day disabled list.,TRUE,2010,Chicago Cubs,Esmailin Caridad,placed,15,FALSE,NA
2010-05-19,"Cleveland Indians placed CF Grady Sizemore on the 15-day disabled list retroactive to May 17, 2010.",TRUE,2010,Cleveland Indians,Grady Sizemore,placed,15,TRUE,2010-05-17
2010-05-19,Cleveland Indians transferred SS Asdrubal Cabrera from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Cleveland Indians,Asdrubal Cabrera,transferred,60,FALSE,NA
2010-05-19,Boston Red Sox placed RHP Josh Beckett on the 15-day disabled list.,TRUE,2010,Boston Red Sox,Josh Beckett,placed,15,FALSE,NA
2010-05-19,Seattle Mariners transferred LHP Erik Bedard from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Seattle Mariners,Erik Bedard,transferred,60,FALSE,NA
2010-05-19,San Francisco Giants activated 2B Freddy Sanchez from the 15-day disabled list.,TRUE,2010,San Francisco Giants,Freddy Sanchez,activated,15,FALSE,NA
2010-05-20,"New York Yankees placed C Jorge Posada on the 15-day disabled list retroactive to May 17, 2010.",TRUE,2010,New York Yankees,Jorge Posada,placed,15,TRUE,2010-05-17
2010-05-20,New York Yankees transferred DH Nick Johnson from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,New York Yankees,Nick Johnson,transferred,60,FALSE,NA
2010-05-20,"Pittsburgh Pirates placed LHP Jack Taschner on the 15-day disabled list retroactive to May 18, 2010.",TRUE,2010,Pittsburgh Pirates,Jack Taschner,placed,15,TRUE,2010-05-18
2010-05-20,Pittsburgh Pirates activated RHP Brendan Donnelly from the 15-day disabled list.,TRUE,2010,Pittsburgh Pirates,Brendan Donnelly,activated,15,FALSE,NA
2010-05-20,"San Diego Padres placed LF Kyle Blanks on the 15-day disabled list retroactive to May 18, 2010.",TRUE,2010,San Diego Padres,Kyle Blanks,placed,15,TRUE,2010-05-18
2010-05-21,Milwaukee Brewers placed C Gregg Zaun on the 15-day disabled list.,TRUE,2010,Milwaukee Brewers,Gregg Zaun,placed,15,FALSE,NA
2010-05-21,Milwaukee Brewers transferred RHP David Riske from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Milwaukee Brewers,David Riske,transferred,60,FALSE,NA
2010-05-21,Oakland Athletics activated CF Coco Crisp from the 15-day disabled list.,TRUE,2010,Oakland Athletics,Coco Crisp,activated,15,FALSE,NA
2010-05-21,Milwaukee Brewers activated CF Carlos Gomez from the 15-day disabled list.,TRUE,2010,Milwaukee Brewers,Carlos Gomez,activated,15,FALSE,NA
2010-05-21,New York Mets placed RHP John Maine on the 15-day disabled list. right shoulder weakness,TRUE,2010,New York Mets,John Maine,placed,15,FALSE,NA
2010-05-21,New York Mets transferred RHP Kelvim Escobar from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,New York Mets,Kelvim Escobar,transferred,60,FALSE,NA
2010-05-22,Boston Red Sox activated CF Jacoby Ellsbury from the 15-day disabled list.,TRUE,2010,Boston Red Sox,Jacoby Ellsbury,activated,15,FALSE,NA
2010-05-22,Oakland Athletics activated 2B Mark Ellis from the 15-day disabled list.,TRUE,2010,Oakland Athletics,Mark Ellis,activated,15,FALSE,NA
2010-05-22,"Oakland Athletics placed DH Eric Chavez on the 15-day disabled list retroactive to May 21, 2010.",TRUE,2010,Oakland Athletics,Eric Chavez,placed,15,TRUE,2010-05-21
2010-05-22,St. Louis Cardinals placed RHP Brad Penny on the 15-day disabled list.,TRUE,2010,St. Louis Cardinals,Brad Penny,placed,15,FALSE,NA
2010-05-22,San Francisco Giants activated SS Edgar Renteria from the 15-day disabled list.,TRUE,2010,San Francisco Giants,Edgar Renteria,activated,15,FALSE,NA
2010-05-22,Philadelphia Phillies placed SS Jimmy Rollins on the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Jimmy Rollins,placed,15,FALSE,NA
2010-05-22,Washington Nationals placed LHP Scott Olsen on the 15-day disabled list.,TRUE,2010,Washington Nationals,Scott Olsen,placed,15,FALSE,NA
2010-05-24,"Washington Nationals placed C Ivan Rodriguez on the 15-day disabled list retroactive to May 23, 2010.",TRUE,2010,Washington Nationals,Ivan Rodriguez,placed,15,TRUE,2010-05-23
2010-05-24,Philadelphia Phillies activated C Brian Schneider from the 15-day disabled list.,TRUE,2010,Philadelphia Phillies,Brian Schneider,activated,15,FALSE,NA
2010-05-24,Cincinnati Reds placed RHP Homer Bailey on the 15-day disabled list. right shoulder inflammation,TRUE,2010,Cincinnati Reds,Homer Bailey,placed,15,FALSE,NA
2010-05-24,Los Angeles Angels placed 3B Brandon Wood on the 15-day disabled list. hip flexor strain,TRUE,2010,Los Angeles Angels,Brandon Wood,placed,15,FALSE,NA
2010-05-25,Boston Red Sox activated CF Mike Cameron from the 15-day disabled list.,TRUE,2010,Boston Red Sox,Mike Cameron,activated,15,FALSE,NA
2010-05-25,Pittsburgh Pirates placed 1B Steve Pearce on the 15-day disabled list.,TRUE,2010,Pittsburgh Pirates,Steve Pearce,placed,15,FALSE,NA
2010-05-25,New York Mets transferred CF Carlos Beltran from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,New York Mets,Carlos Beltran,transferred,60,FALSE,NA
2010-05-25,"Atlanta Braves placed LF Brent Clevlen on the 15-day disabled list retroactive to May 24, 2010.",TRUE,2010,Atlanta Braves,Brent Clevlen,placed,15,TRUE,2010-05-24
2010-05-25,"Arizona Diamondbacks placed 2B Tony Abreu on the 15-day disabled list retroactive to May 24, 2010.",TRUE,2010,Arizona Diamondbacks,Tony Abreu,placed,15,TRUE,2010-05-24
2010-05-25,Minnesota Twins activated SS J.J. Hardy from the 15-day disabled list.,TRUE,2010,Minnesota Twins,J.J. Hardy,activated,15,FALSE,NA
2010-05-25,Los Angeles Angels activated 2B Maicer Izturis from the 15-day disabled list.,TRUE,2010,Los Angeles Angels,Maicer Izturis,activated,15,FALSE,NA
2010-05-25,Los Angeles Dodgers activated SS Rafael Furcal from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Rafael Furcal,activated,15,FALSE,NA
2010-05-25,"Los Angeles Dodgers placed LHP George Sherrill on the 15-day disabled list retroactive to May 24, 2010.",TRUE,2010,Los Angeles Dodgers,George Sherrill,placed,15,TRUE,2010-05-24
2010-05-25,"Baltimore Orioles placed RHP Koji Uehara on the 15-day disabled list retroactive to May 20, 2010.",TRUE,2010,Baltimore Orioles,Koji Uehara,placed,15,TRUE,2010-05-20
2010-05-25,"Baltimore Orioles placed RHP Alfredo Simon on the 15-day disabled list retroactive to May 24, 2010.",TRUE,2010,Baltimore Orioles,Alfredo Simon,placed,15,TRUE,2010-05-24
2010-05-25,Baltimore Orioles transferred LHP Michael Gonzalez from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Baltimore Orioles,Michael Gonzalez,transferred,60,FALSE,NA
2010-05-26,"Oakland Athletics placed CF Coco Crisp on the 15-day disabled list retroactive to May 23, 2010.",TRUE,2010,Oakland Athletics,Coco Crisp,placed,15,TRUE,2010-05-23
2010-05-27,Florida Marlins placed LHP Renyel Pinto on the 15-day disabled list.,TRUE,2010,Florida Marlins,Renyel Pinto,placed,15,FALSE,NA
2010-05-27,"St. Louis Cardinals placed RHP Kyle Lohse on the 15-day disabled list retroactive to May 23, 2010.",TRUE,2010,St. Louis Cardinals,Kyle Lohse,placed,15,TRUE,2010-05-23
2010-05-28,"Milwaukee Brewers placed CF Jody Gerut on the 15-day disabled list retroactive to May 23, 2010.",TRUE,2010,Milwaukee Brewers,Jody Gerut,placed,15,TRUE,2010-05-23
2010-05-28,"Houston Astros placed RHP Bud Norris on the 15-day disabled list retroactive to May 24, 2010. bursitis and biceps tendinitis",TRUE,2010,Houston Astros,Bud Norris,placed,15,TRUE,2010-05-24
2010-05-28,Detroit Tigers activated 2B Carlos Guillen from the 15-day disabled list.,TRUE,2010,Detroit Tigers,Carlos Guillen,activated,15,FALSE,NA
2010-05-28,"Boston Red Sox placed LF Jacoby Ellsbury on the 15-day disabled list retroactive to May 25, 2010.",TRUE,2010,Boston Red Sox,Jacoby Ellsbury,placed,15,TRUE,2010-05-25
2010-05-28,New York Yankees activated CF Curtis Granderson from the 15-day disabled list.,TRUE,2010,New York Yankees,Curtis Granderson,activated,15,FALSE,NA
2010-05-28,"Seattle Mariners placed C Josh Bard on the 15-day disabled list retroactive to May 27, 2010.",TRUE,2010,Seattle Mariners,Josh Bard,placed,15,TRUE,2010-05-27
2010-05-28,San Diego Padres activated RHP Sean Gallagher from the 15-day disabled list.,TRUE,2010,San Diego Padres,Sean Gallagher,activated,15,FALSE,NA
2010-05-28,"San Diego Padres placed SS Everth Cabrera on the 15-day disabled list retroactive to May 24, 2010. strained right hamstring",TRUE,2010,San Diego Padres,Everth Cabrera,placed,15,TRUE,2010-05-24
2010-05-28,Baltimore Orioles placed RHP Jim Johnson on the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Jim Johnson,placed,15,FALSE,NA
2010-05-29,Cincinnati Reds placed C Ryan Hanigan on the 15-day disabled list.,TRUE,2010,Cincinnati Reds,Ryan Hanigan,placed,15,FALSE,NA
2010-05-30,Los Angeles Angels placed 1B Kendrys Morales on the 60-day disabled list.,TRUE,2010,Los Angeles Angels,Kendrys Morales,placed,60,FALSE,NA
2010-05-30,"Texas Rangers placed RF Nelson Cruz on the 15-day disabled list retroactive to May 29, 2010.",TRUE,2010,Texas Rangers,Nelson Cruz,placed,15,TRUE,2010-05-29
2010-05-31,Chicago Cubs placed LHP John Grabow on the 15-day disabled list. left knee sprain,TRUE,2010,Chicago Cubs,John Grabow,placed,15,FALSE,NA
2010-05-31,Los Angeles Dodgers activated RF Andre Ethier from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Andre Ethier,activated,15,FALSE,NA
2010-06-01,Minnesota Twins placed SS Alexi Casilla on the 15-day disabled list.,TRUE,2010,Minnesota Twins,Alexi Casilla,placed,15,FALSE,NA
2010-06-01,"Chicago White Sox placed 3B Mark Teahen on the 15-day disabled list retroactive to May 31, 2010.",TRUE,2010,Chicago White Sox,Mark Teahen,placed,15,TRUE,2010-05-31
2010-06-01,Houston Astros placed RHP Chris Sampson on the 15-day disabled list.,TRUE,2010,Houston Astros,Chris Sampson,placed,15,FALSE,NA
2010-06-01,Cleveland Indians transferred CF Grady Sizemore from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Cleveland Indians,Grady Sizemore,transferred,60,FALSE,NA
2010-06-01,Cincinnati Reds placed RHP Mike Lincoln on the 15-day disabled list.,TRUE,2010,Cincinnati Reds,Mike Lincoln,placed,15,FALSE,NA
2010-06-02,Pittsburgh Pirates activated LHP Jack Taschner from the 15-day disabled list.,TRUE,2010,Pittsburgh Pirates,Jack Taschner,activated,15,FALSE,NA
2010-06-02,San Diego Padres activated LF Scott Hairston from the 15-day disabled list.,TRUE,2010,San Diego Padres,Scott Hairston,activated,15,FALSE,NA
2010-06-02,New York Yankees activated C Jorge Posada from the 15-day disabled list.,TRUE,2010,New York Yankees,Jorge Posada,activated,15,FALSE,NA
2010-06-03,Oakland Athletics transferred RHP Justin Duchscherer from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Oakland Athletics,Justin Duchscherer,transferred,60,FALSE,NA
2010-06-03,Los Angeles Dodgers activated RHP Charlie Haeger from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Charlie Haeger,activated,15,FALSE,NA
2010-06-03,"Tampa Bay Rays placed SS Jason Bartlett on the 15-day disabled list retroactive to May 30, 2010.",TRUE,2010,Tampa Bay Rays,Jason Bartlett,placed,15,TRUE,2010-05-30
2010-06-04,Tampa Bay Rays activated C Kelly Shoppach from the 15-day disabled list.,TRUE,2010,Tampa Bay Rays,Kelly Shoppach,activated,15,FALSE,NA
2010-06-04,"New York Mets placed 2B Luis Castillo on the 15-day disabled list retroactive to June 2, 2010.",TRUE,2010,New York Mets,Luis Castillo,placed,15,TRUE,2010-06-02
2010-06-04,Atlanta Braves placed RHP Takashi Saito on the 15-day disabled list.,TRUE,2010,Atlanta Braves,Takashi Saito,placed,15,FALSE,NA
2010-06-04,Oakland Athletics placed LHP Brett Anderson on the 15-day disabled list.,TRUE,2010,Oakland Athletics,Brett Anderson,placed,15,FALSE,NA
2010-06-05,"New York Mets placed LHP Oliver Perez on the 15-day disabled list retroactive to June 1, 2010.",TRUE,2010,New York Mets,Oliver Perez,placed,15,TRUE,2010-06-01
2010-06-05,St. Louis Cardinals transferred RHP Kyle Lohse from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,St. Louis Cardinals,Kyle Lohse,transferred,60,FALSE,NA
2010-06-05,New York Mets activated LHP Jon Niese from the 15-day disabled list.,TRUE,2010,New York Mets,Ted Cox,activated,15,FALSE,NA
2010-06-06,"Seattle Mariners placed RHP Doug Fister on the 15-day disabled list retroactive to June 1, 2010.",TRUE,2010,Seattle Mariners,Doug Fister,placed,15,TRUE,2010-06-01
2010-06-07,Boston Red Sox activated RHP Boof Bonser from the 60-day disabled list.,TRUE,2010,Boston Red Sox,Boof Bonser,activated,60,FALSE,NA
2010-06-07,"Seattle Mariners placed DH Mike Sweeney on the 15-day disabled list retroactive to June 3, 2010.",TRUE,2010,Seattle Mariners,Mike Sweeney,placed,15,TRUE,2010-06-03
2010-06-07,"Los Angeles Dodgers placed RHP Charlie Haeger on the 15-day disabled list retroactive to June 6, 2010.",TRUE,2010,Los Angeles Dodgers,Charlie Haeger,placed,15,TRUE,2010-06-06
2010-06-08,Washington Nationals activated C Ivan Rodriguez from the 15-day disabled list.,TRUE,2010,Washington Nationals,Ivan Rodriguez,activated,15,FALSE,NA
2010-06-08,"Minnesota Twins placed 2B Orlando Hudson on the 15-day disabled list retroactive to May 31, 2010. sprained left wrist",TRUE,2010,Minnesota Twins,Orlando Hudson,placed,15,TRUE,2010-05-31
2010-06-08,Milwaukee Brewers activated RHP David Riske from the 60-day disabled list.,TRUE,2010,Milwaukee Brewers,David Riske,activated,60,FALSE,NA
2010-06-08,"Milwaukee Brewers placed RHP Todd Coffey on the 15-day disabled list retroactive to May 30, 2010.",TRUE,2010,Milwaukee Brewers,Todd Coffey,placed,15,TRUE,2010-05-30
2010-06-08,Los Angeles Dodgers activated LHP George Sherrill from the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,George Sherrill,activated,15,FALSE,NA
2010-06-08,Milwaukee Brewers transferred RHP LaTroy Hawkins from the 15-day disabled list to the 60-day disabled list.,TRUE,2010,Milwaukee Brewers,LaTroy Hawkins,transferred,60,FALSE,NA
2010-06-09,"Chicago Cubs placed 3B Aramis Ramirez on the 15-day disabled list retroactive to June 8, 2010.",TRUE,2010,Chicago Cubs,Aramis Ramirez,placed,15,TRUE,2010-06-08
2010-06-09,Toronto Blue Jays activated RHP Jesse Litsch from the 60-day disabled list.,TRUE,2010,Toronto Blue Jays,Jesse Litsch,activated,60,FALSE,NA
2010-06-10,"Detroit Tigers placed RHP Ryan Perry on the 15-day disabled list retroactive to June 7, 2010.",TRUE,2010,Detroit Tigers,Ryan Perry,placed,15,TRUE,2010-06-07
2010-06-11,"Minnesota Twins placed SS J.J. Hardy on the 15-day disabled list retroactive to June 7, 2010.",TRUE,2010,Minnesota Twins,J.J. Hardy,placed,15,TRUE,2010-06-07
2010-06-11,"Boston Red Sox placed LF Jeremy Hermida on the 15-day disabled list retroactive to June 10, 2010.",TRUE,2010,Boston Red Sox,Jeremy Hermida,placed,15,TRUE,2010-06-10
2010-06-11,"San Diego Padres placed LF Matt Stairs on the 15-day disabled list retroactive to June 7, 2010.",TRUE,2010,San Diego Padres,Matt Stairs,placed,15,TRUE,2010-06-07
2010-06-11,San Francisco Giants placed RHP Todd Wellemeyer on the 15-day disabled list.,TRUE,2010,San Francisco Giants,Todd Wellemeyer,placed,15,FALSE,NA
2010-06-12,"Atlanta Braves placed CF Nate McLouth on the 15-day disabled list retroactive to June 10, 2010.",TRUE,2010,Atlanta Braves,Nate McLouth,placed,15,TRUE,2010-06-10
2010-06-12,Texas Rangers placed RHP Rich Harden on the 15-day disabled list.,TRUE,2010,Texas Rangers,Rich Harden,placed,15,FALSE,NA
2010-06-12,"Boston Red Sox placed RHP Daisuke Matsuzaka on the 15-day disabled list retroactive to June 8, 2010.",TRUE,2010,Boston Red Sox,Daisuke Matsuzaka,placed,15,TRUE,2010-06-08
2010-06-12,Tampa Bay Rays placed RF Gabe Kapler on the 15-day disabled list.,TRUE,2010,Tampa Bay Rays,Gabe Kapler,placed,15,FALSE,NA
2010-06-12,Arizona Diamondbacks activated C Miguel Montero from the 15-day disabled list.,TRUE,2010,Arizona Diamondbacks,Miguel Montero,activated,15,FALSE,NA
2010-06-12,Los Angeles Dodgers placed RHP Chad Billingsley on the 15-day disabled list.,TRUE,2010,Los Angeles Dodgers,Chad Billingsley,placed,15,FALSE,NA
2010-06-13,"Los Angeles Angels placed RHP Jason Bulger on the 15-day disabled list retroactive to June 11, 2010.",TRUE,2010,Los Angeles Angels,Jason Bulger,placed,15,TRUE,2010-06-11
2010-06-13,New York Yankees placed LF Marcus Thames on the 15-day disabled list.,TRUE,2010,New York Yankees,Marcus Thames,placed,15,FALSE,NA
2010-06-14,Baltimore Orioles activated RHP Alfredo Simon from the 15-day disabled list.,TRUE,2010,Baltimore Orioles,Alfredo Simon,activated,15,FALSE,NA
2010-06-15,Florida Marlins activated LHP Renyel Pinto from the 15-day disabled list.,TRUE,2010,Florida Marlins,Renyel Pinto,activated,15,FALSE,NA
